Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mars,702, 0702-Apr-08 20:09:00 UTC,1.573,10.719
Saturn Mars,704, 0704-Apr-23 17:03:00 UTC,2.015,2.219
Saturn Mars,706, 0706-May-13 19:06:00 UTC,2.005,9.175
Saturn Mars,708, 0708-Jun-05 04:57:00 UTC,1.485,15.012
Saturn Mars,710, 0710-Jun-29 18:29:00 UTC,0.583,19.562
Saturn Mars,712, 0712-Jul-21 23:13:00 UTC,0.469,24.254
Saturn Mars,714, 0714-Aug-10 21:59:00 UTC,1.454,30.421
Saturn Mars,716, 0716-Aug-25 17:10:00 UTC,2.238,38.909
Saturn Mars,718, 0718-Sep-06 06:06:00 UTC,2.776,50.22
Saturn Mars,720, 0720-Sep-12 11:39:00 UTC,3.096,64.951
Saturn Mars,722, 0722-Sep-13 08:58:00 UTC,3.403,85.745
Saturn Mars,724, 0724-Apr-27 14:24:00 UTC,1.718,112.633
Saturn Mars,726, 0726-Apr-15 23:49:00 UTC,0.692,78.592
Saturn Mars,728, 0728-Apr-18 05:42:00 UTC,0.081,58.599
Saturn Mars,730, 0730-Apr-26 12:32:00 UTC,0.863,42.467
Saturn Mars,732, 0732-May-07 20:12:00 UTC,1.511,28.878
Saturn Mars,734, 0734-May-24 10:05:00 UTC,1.838,17.918
Saturn Mars,736, 0736-Jun-13 03:00:00 UTC,1.707,9.763
Saturn Mars,738, 0738-Jul-06 16:56:00 UTC,1.122,4.009
Saturn Mars,740, 0740-Jul-29 20:35:00 UTC,0.243,1.012
Saturn Mars,742, 0742-Aug-21 04:49:00 UTC,0.705,5.466
Saturn Mars,744, 0744-Sep-08 04:35:00 UTC,1.532,11.645
Saturn Mars,746, 0746-Sep-23 07:17:00 UTC,2.128,20.01
Saturn Mars,748, 0748-Oct-03 18:21:00 UTC,2.445,30.787
Saturn Mars,750, 0750-Oct-12 01:43:00 UTC,2.474,44.004
Saturn Mars,752, 0752-Oct-16 11:26:00 UTC,2.234,59.986
Saturn Mars,754, 0754-Oct-17 13:22:00 UTC,1.821,80.728
Saturn Mars,756, 0756-Jun-18 07:10:00 UTC,3.613,132.828
Saturn Mars,756, 0756-Sep-26 13:21:00 UTC,2.54,124.087
Saturn Mars,758, 0758-May-23 06:24:00 UTC,0.373,83.145
Saturn Mars,760, 0760-May-27 00:16:00 UTC,0.662,62.77
Saturn Mars,762, 0762-Jun-07 21:16:00 UTC,1.347,47.946
Saturn Mars,764, 0764-Jun-23 21:23:00 UTC,1.624,36.786
Saturn Mars,766, 0766-Jul-15 02:05:00 UTC,1.424,28.872
Saturn Mars,768, 0768-Aug-06 16:30:00 UTC,0.815,23.447
Saturn Mars,770, 0770-Aug-30 05:41:00 UTC,0.018,19.1
Saturn Mars,772, 0772-Sep-19 14:37:00 UTC,0.864,14.296
Saturn Mars,774, 0774-Oct-07 13:22:00 UTC,1.557,7.958
Saturn Mars,776, 0776-Oct-20 19:40:00 UTC,2.004,2.455
Saturn Mars,778, 0778-Oct-31 19:42:00 UTC,2.163,12.013
Saturn Mars,780, 0780-Nov-08 06:59:00 UTC,2.023,24.671
Saturn Mars,782, 0782-Nov-14 21:37:00 UTC,1.583,39.21
Saturn Mars,784, 0784-Nov-19 01:00:00 UTC,0.854,55.723
Saturn Mars,786, 0786-Nov-22 01:52:00 UTC,0.135,75.36
Saturn Mars,788, 0788-Nov-16 00:50:00 UTC,1.188,104.799
Saturn Mars,790, 0790-Jul-04 20:43:00 UTC,0.131,90.045
Saturn Mars,792, 0792-Jul-10 20:40:00 UTC,0.991,69.911
Saturn Mars,794, 0794-Jul-26 22:23:00 UTC,1.363,57.534
Saturn Mars,796, 0796-Aug-15 20:21:00 UTC,1.183,49.493
Saturn Mars,798, 0798-Sep-07 23:11:00 UTC,0.604,44.142
Saturn Mars,800, 0800-Sep-29 14:21:00 UTC,0.165,39.655
Saturn Mars,802, 0802-Oct-19 17:29:00 UTC,0.919,34.369
Saturn Mars,804, 0804-Nov-04 10:00:00 UTC,1.51,27.267
Saturn Mars,806, 0806-Nov-17 16:27:00 UTC,1.852,18.078
Saturn Mars,808, 0808-Nov-27 02:38:00 UTC,1.907,7.005
Saturn Mars,810, 0810-Dec-05 11:01:00 UTC,1.666,6.019
Saturn Mars,812, 0812-Dec-11 13:03:00 UTC,1.137,20.01
Saturn Mars,814, 0814-Dec-18 02:53:00 UTC,0.339,35.108
Saturn Mars,816, 0816-Dec-23 21:06:00 UTC,0.686,51.043
Saturn Mars,818, 0818-Dec-31 02:49:00 UTC,1.852,67.936
Saturn Mars,821, 0821-Jan-06 05:30:00 UTC,3.02,86.678
Saturn Mars,822, 0822-Aug-31 19:08:00 UTC,0.281,110.223
Saturn Mars,822, 0822-Nov-01 17:42:00 UTC,2.557,174.422
Saturn Mars,823, 0823-Jan-08 14:53:00 UTC,4.059,112.086
Saturn Mars,824, 0824-Sep-03 15:40:00 UTC,1.121,85.522
Saturn Mars,826, 0826-Sep-22 02:47:00 UTC,1.084,75.294
Saturn Mars,828, 0828-Oct-12 19:36:00 UTC,0.576,69.134
Saturn Mars,830, 0830-Nov-02 19:44:00 UTC,0.138,63.735
Saturn Mars,832, 0832-Nov-20 01:32:00 UTC,0.842,57.134
Saturn Mars,834, 0834-Dec-04 21:55:00 UTC,1.382,48.575
Saturn Mars,836, 0836-Dec-15 17:06:00 UTC,1.667,38.11
Saturn Mars,838, 0838-Dec-25 04:53:00 UTC,1.657,26.1
Saturn Mars,841, 0841-Jan-01 04:04:00 UTC,1.353,12.893
Saturn Mars,843, 0843-Jan-08 09:00:00 UTC,0.778,1.215
Saturn Mars,845, 0845-Jan-14 16:30:00 UTC,0.027,15.787
Saturn Mars,847, 0847-Jan-23 01:42:00 UTC,0.983,30.366
Saturn Mars,849, 0849-Feb-01 11:35:00 UTC,1.955,44.352
Saturn Mars,851, 0851-Feb-14 19:59:00 UTC,2.728,57.063
Saturn Mars,853, 0853-Mar-02 20:50:00 UTC,3.035,67.655
Saturn Mars,855, 0855-Mar-23 14:12:00 UTC,2.673,75.634
Saturn Mars,857, 0857-Apr-14 05:57:00 UTC,1.669,81.919
Saturn Mars,858, 0858-Dec-16 04:47:00 UTC,2.15,125.277
Saturn Mars,859, 0859-May-05 01:03:00 UTC,0.29,89.364
Saturn Mars,860, 0860-Dec-19 01:17:00 UTC,0.534,102.464
Saturn Mars,861, 0861-Mar-06 09:14:00 UTC,1.505,175.229
Saturn Mars,861, 0861-May-16 04:01:00 UTC,1.126,103.982
Saturn Mars,862, 0862-Dec-28 23:38:00 UTC,0.434,87.705
Saturn Mars,865, 0865-Jan-06 13:21:00 UTC,1.098,73.97
Saturn Mars,867, 0867-Jan-15 02:05:00 UTC,1.426,60.219
Saturn Mars,869, 0869-Jan-21 17:22:00 UTC,1.415,46.223
Saturn Mars,871, 0871-Jan-28 20:14:00 UTC,1.092,31.924
Saturn Mars,873, 0873-Feb-03 22:09:00 UTC,0.502,17.392
Saturn Mars,875, 0875-Feb-11 16:12:00 UTC,0.284,3.159
Saturn Mars,877, 0877-Feb-20 01:39:00 UTC,1.159,11.343
Saturn Mars,879, 0879-Mar-04 04:10:00 UTC,1.956,24.114
Saturn Mars,881, 0881-Mar-18 22:50:00 UTC,2.454,34.956
Saturn Mars,883, 0883-Apr-07 20:28:00 UTC,2.434,43.248
Saturn Mars,885, 0885-Apr-30 03:16:00 UTC,1.814,49.098
Saturn Mars,887, 0887-May-24 12:58:00 UTC,0.732,53.773
Saturn Mars,889, 0889-Jun-15 03:56:00 UTC,0.544,59.157
Saturn Mars,891, 0891-Jul-03 16:33:00 UTC,1.796,67.017
Saturn Mars,893, 0893-Jul-15 03:09:00 UTC,2.954,79.276
Saturn Mars,895, 0895-Mar-19 20:19:00 UTC,0.814,138.863
Saturn Mars,895, 0895-Jul-15 04:42:00 UTC,4.276,102.395
Saturn Mars,897, 0897-Feb-21 02:27:00 UTC,1.133,89.738
Saturn Mars,899, 0899-Feb-22 15:14:00 UTC,1.197,69.288
Saturn Mars,901, 0901-Feb-27 08:18:00 UTC,0.882,52.202
Saturn Mars,903, 0903-Mar-05 15:05:00 UTC,0.29,36.39
Saturn Mars,905, 0905-Mar-12 11:42:00 UTC,0.471,21.439
Saturn Mars,907, 0907-Mar-22 13:47:00 UTC,1.264,7.71
Saturn Mars,909, 0909-Apr-03 19:01:00 UTC,1.907,5.453
Saturn Mars,911, 0911-Apr-20 22:39:00 UTC,2.195,15.19
Saturn Mars,913, 0913-May-11 02:19:00 UTC,1.975,22.587
Saturn Mars,915, 0915-Jun-03 23:39:00 UTC,1.25,27.885
Saturn Mars,917, 0917-Jun-27 05:34:00 UTC,0.206,32.377
Saturn Mars,919, 0919-Jul-19 07:52:00 UTC,0.908,37.641
Saturn Mars,921, 0921-Aug-05 16:15:00 UTC,1.901,44.907
Saturn Mars,923, 0923-Aug-19 13:21:00 UTC,2.685,55.005
Saturn Mars,925, 0925-Aug-27 10:29:00 UTC,3.277,68.906
Saturn Mars,927, 0927-Aug-28 12:12:00 UTC,3.943,89.928
Saturn Mars,929, 0929-Apr-07 00:43:00 UTC,1.349,104
Saturn Mars,931, 0931-Mar-31 21:20:00 UTC,0.849,75.614
Saturn Mars,933, 0933-Apr-03 07:33:00 UTC,0.214,56.376
Saturn Mars,935, 0935-Apr-10 13:21:00 UTC,0.546,40.104
Saturn Mars,937, 0937-Apr-20 00:08:00 UTC,1.283,25.8
Saturn Mars,939, 0939-May-04 02:23:00 UTC,1.811,13.631
Saturn Mars,941, 0941-May-21 07:22:00 UTC,1.946,4.125
Saturn Mars,943, 0943-Jun-12 06:52:00 UTC,1.593,3.358
Saturn Mars,945, 0945-Jul-05 10:19:00 UTC,0.823,8.285
Saturn Mars,947, 0947-Jul-29 05:16:00 UTC,0.159,12.767
Saturn Mars,949, 0949-Aug-18 11:32:00 UTC,1.125,18.123
Saturn Mars,951, 0951-Sep-05 01:55:00 UTC,1.915,25.329
Saturn Mars,953, 0953-Sep-17 17:53:00 UTC,2.446,34.928
Saturn Mars,955, 0955-Sep-27 16:03:00 UTC,2.698,47.207
Saturn Mars,957, 0957-Oct-02 22:30:00 UTC,2.696,62.648
Saturn Mars,959, 0959-Oct-03 19:54:00 UTC,2.594,83.568
Saturn Mars,961, 0961-May-23 23:53:00 UTC,2.338,119.603
Saturn Mars,963, 0963-May-07 22:39:00 UTC,0.489,80.492
Saturn Mars,965, 0965-May-10 22:01:00 UTC,0.443,60.259
Saturn Mars,967, 0967-May-20 21:12:00 UTC,1.195,44.675
Saturn Mars,969, 0969-Jun-03 09:56:00 UTC,1.655,32.165
Saturn Mars,971, 0971-Jun-22 06:27:00 UTC,1.686,22.641
Saturn Mars,973, 0973-Jul-13 14:21:00 UTC,1.257,15.906
Saturn Mars,975, 0975-Aug-06 10:45:00 UTC,0.485,11.08
Saturn Mars,977, 0977-Aug-28 09:19:00 UTC,0.418,6.77
Saturn Mars,979, 0979-Sep-17 13:22:00 UTC,1.249,2.383
Saturn Mars,981, 0981-Oct-03 03:28:00 UTC,1.875,6.715
Saturn Mars,983, 0983-Oct-16 03:47:00 UTC,2.227,16.07
Saturn Mars,985, 0985-Oct-25 01:29:00 UTC,2.28,27.826
Saturn Mars,987, 0987-Nov-01 10:53:00 UTC,2.032,41.785
Saturn Mars,989, 0989-Nov-05 15:20:00 UTC,1.493,58.149
Saturn Mars,991, 0991-Nov-07 12:42:00 UTC,0.717,78.567
Saturn Mars,993, 0993-Oct-25 03:30:00 UTC,0.279,114.935
Saturn Mars,995, 0995-Jun-16 10:19:00 UTC,0.193,85.657
Saturn Mars,997, 0997-Jun-21 12:08:00 UTC,0.902,65.544
Saturn Mars,999, 0999-Jul-05 11:47:00 UTC,1.423,51.881
Saturn Mars,1001, 1001-Jul-24 13:34:00 UTC,1.432,42.262
Saturn Mars,1003, 1003-Aug-15 23:53:00 UTC,0.984,35.782
Saturn Mars,1005, 1005-Sep-07 10:57:00 UTC,0.242,31.107
Saturn Mars,1007, 1007-Sep-29 12:01:00 UTC,0.578,26.556
Saturn Mars,1009, 1009-Oct-17 13:27:00 UTC,1.296,20.757
Saturn Mars,1011, 1011-Nov-02 03:22:00 UTC,1.794,13.03
Saturn Mars,1013, 1013-Nov-13 10:37:00 UTC,2.014,3.514
Saturn Mars,1015, 1015-Nov-23 01:28:00 UTC,1.935,9.008
Saturn Mars,1017, 1017-Nov-29 18:46:00 UTC,1.554,22.401
Saturn Mars,1019, 1019-Dec-06 08:13:00 UTC,0.882,37.303
Saturn Mars,1021, 1021-Dec-11 05:44:00 UTC,0.057,53.656
Saturn Mars,1023, 1023-Dec-16 06:45:00 UTC,1.218,72.112
Saturn Mars,1025, 1025-Dec-16 18:06:00 UTC,2.508,95.834
Saturn Mars,1027, 1027-Aug-04 18:21:00 UTC,0.06,96.588
Saturn Mars,1029, 1029-Aug-11 04:16:00 UTC,1.073,76.094
Saturn Mars,1031, 1031-Aug-28 20:15:00 UTC,1.204,65.084
Saturn Mars,1033, 1033-Sep-18 13:47:00 UTC,0.81,58.349
Saturn Mars,1035, 1035-Oct-11 00:13:00 UTC,0.129,53.426
Saturn Mars,1037, 1037-Oct-30 14:53:00 UTC,0.617,48.26
Saturn Mars,1039, 1039-Nov-17 02:18:00 UTC,1.251,41.539
Saturn Mars,1041, 1041-Nov-30 05:39:00 UTC,1.664,32.82
Saturn Mars,1043, 1043-Dec-11 11:48:00 UTC,1.798,22.185
Saturn Mars,1045, 1045-Dec-19 13:44:00 UTC,1.636,9.935
Saturn Mars,1047, 1047-Dec-27 06:17:00 UTC,1.186,3.633
Saturn Mars,1050, 1050-Jan-02 09:36:00 UTC,0.473,18.034
Saturn Mars,1052, 1052-Jan-09 19:40:00 UTC,0.454,32.99
Saturn Mars,1054, 1054-Jan-17 08:33:00 UTC,1.504,48.082
Saturn Mars,1056, 1056-Jan-27 17:01:00 UTC,2.518,62.901
Saturn Mars,1058, 1058-Feb-08 09:48:00 UTC,3.257,76.979
Saturn Mars,1060, 1060-Feb-23 17:19:00 UTC,3.465,89.755
Saturn Mars,1061, 1061-Oct-16 07:09:00 UTC,1.481,103.584
Saturn Mars,1061, 1061-Dec-21 07:12:00 UTC,4.128,173.428
Saturn Mars,1062, 1062-Mar-11 21:03:00 UTC,3.012,101.364
Saturn Mars,1063, 1063-Oct-31 10:26:00 UTC,1.063,90.691
Saturn Mars,1064, 1064-Mar-23 19:32:00 UTC,2.189,117.031
Saturn Mars,1065, 1065-Nov-18 10:04:00 UTC,0.368,82.933
Saturn Mars,1067, 1067-Dec-05 18:29:00 UTC,0.403,75.034
Saturn Mars,1069, 1069-Dec-19 04:59:00 UTC,1.055,65.616
Saturn Mars,1071, 1071-Dec-30 23:04:00 UTC,1.462,54.646
Saturn Mars,1074, 1074-Jan-08 14:22:00 UTC,1.567,42.383
Saturn Mars,1076, 1076-Jan-16 19:13:00 UTC,1.363,29.14
Saturn Mars,1078, 1078-Jan-23 06:25:00 UTC,0.875,15.186
Saturn Mars,1080, 1080-Jan-30 17:23:00 UTC,0.152,1.231
Saturn Mars,1082, 1082-Feb-07 01:54:00 UTC,0.728,13.682
Saturn Mars,1084, 1084-Feb-17 08:52:00 UTC,1.636,27.437
Saturn Mars,1086, 1086-Mar-01 14:55:00 UTC,2.375,39.829
Saturn Mars,1088, 1088-Mar-17 14:06:00 UTC,2.703,50.084
Saturn Mars,1090, 1090-Apr-07 09:58:00 UTC,2.427,57.743
Saturn Mars,1092, 1092-Apr-29 20:24:00 UTC,1.547,63.323
Saturn Mars,1094, 1094-May-23 04:34:00 UTC,0.278,68.552
Saturn Mars,1096, 1096-Jun-11 05:49:00 UTC,1.107,75.776
Saturn Mars,1098, 1098-Jun-24 14:28:00 UTC,2.464,87.993
Saturn Mars,1100, 1100-Feb-03 10:52:00 UTC,0.488,103.714
Saturn Mars,1100, 1100-May-09 05:58:00 UTC,2.552,158.018
Saturn Mars,1100, 1100-Jun-13 11:59:00 UTC,3.797,122.772
Saturn Mars,1102, 1102-Feb-04 16:06:00 UTC,1.147,81.975
Saturn Mars,1104, 1104-Feb-09 18:02:00 UTC,1.324,65.004
Saturn Mars,1106, 1106-Feb-14 18:54:00 UTC,1.13,49.353
Saturn Mars,1108, 1108-Feb-21 09:11:00 UTC,0.637,34.196
Saturn Mars,1110, 1110-Feb-27 19:13:00 UTC,0.076,19.36
Saturn Mars,1112, 1112-Mar-07 16:33:00 UTC,0.899,5.311
Saturn Mars,1114, 1114-Mar-19 01:10:00 UTC,1.678,8.594
Saturn Mars,1116, 1116-Apr-01 20:35:00 UTC,2.211,19.863
Saturn Mars,1118, 1118-Apr-20 16:28:00 UTC,2.29,28.808
Saturn Mars,1120, 1120-May-12 02:58:00 UTC,1.812,35.262
Saturn Mars,1122, 1122-Jun-05 10:36:00 UTC,0.869,40.07
Saturn Mars,1124, 1124-Jun-28 00:16:00 UTC,0.3,44.811
Saturn Mars,1126, 1126-Jul-18 10:58:00 UTC,1.452,51.106
Saturn Mars,1128, 1128-Aug-02 09:13:00 UTC,2.448,60.176
Saturn Mars,1130, 1130-Aug-12 19:17:00 UTC,3.288,73.298
Saturn Mars,1132, 1132-Aug-12 19:10:00 UTC,4.269,94.827
Saturn Mars,1134, 1134-Mar-21 09:31:00 UTC,1.213,96.889
Saturn Mars,1136, 1136-Mar-18 06:36:00 UTC,0.999,72.653
Saturn Mars,1138, 1138-Mar-22 06:37:00 UTC,0.49,54.389
Saturn Mars,1140, 1140-Mar-28 00:17:00 UTC,0.221,38.24
Saturn Mars,1142, 1142-Apr-06 04:55:00 UTC,0.997,23.52
Saturn Mars,1144, 1144-Apr-17 10:27:00 UTC,1.665,10.518
Saturn Mars,1146, 1146-May-03 10:15:00 UTC,2.027,2.146
Saturn Mars,1148, 1148-May-22 09:41:00 UTC,1.925,9.202
Saturn Mars,1150, 1150-Jun-14 13:10:00 UTC,1.331,15.087
Saturn Mars,1152, 1152-Jul-07 19:21:00 UTC,0.392,19.7
Saturn Mars,1154, 1154-Jul-30 15:49:00 UTC,0.655,24.484
Saturn Mars,1156, 1156-Aug-18 06:21:00 UTC,1.602,30.761
Saturn Mars,1158, 1158-Sep-02 20:09:00 UTC,2.328,39.326
Saturn Mars,1160, 1160-Sep-13 07:53:00 UTC,2.794,50.662
Saturn Mars,1162, 1162-Sep-20 13:38:00 UTC,3.033,65.47
Saturn Mars,1164, 1164-Sep-20 07:30:00 UTC,3.258,86.562
Saturn Mars,1166, 1166-May-04 22:01:00 UTC,1.724,110.962
Saturn Mars,1168, 1168-Apr-23 15:08:00 UTC,0.624,78.023
Saturn Mars,1170, 1170-Apr-27 06:55:00 UTC,0.193,58.19
Saturn Mars,1172, 1172-May-04 21:50:00 UTC,0.976,42.15
Saturn Mars,1174, 1174-May-17 13:01:00 UTC,1.578,28.694
Saturn Mars,1176, 1176-Jun-02 07:29:00 UTC,1.826,17.863
Saturn Mars,1178, 1178-Jun-23 00:34:00 UTC,1.609,9.79
Saturn Mars,1180, 1180-Jul-15 10:48:00 UTC,0.961,4.077
Saturn Mars,1182, 1182-Aug-08 08:41:00 UTC,0.058,1.164
Saturn Mars,1184, 1184-Aug-29 10:10:00 UTC,0.873,5.532
Saturn Mars,1186, 1186-Sep-17 03:08:00 UTC,1.654,11.789
Saturn Mars,1188, 1188-Oct-01 01:30:00 UTC,2.185,20.228
Saturn Mars,1190, 1190-Oct-12 11:47:00 UTC,2.426,31.034
Saturn Mars,1192, 1192-Oct-19 20:16:00 UTC,2.37,44.293
Saturn Mars,1194, 1194-Oct-25 07:21:00 UTC,2.036,60.367
Saturn Mars,1196, 1196-Oct-25 11:22:00 UTC,1.515,81.225
Saturn Mars,1198, 1198-Jun-26 02:43:00 UTC,3.424,130.839
Saturn Mars,1198, 1198-Oct-04 09:07:00 UTC,2.158,125.993
Saturn Mars,1200, 1200-May-31 22:55:00 UTC,0.284,82.777
Saturn Mars,1202, 1202-Jun-06 03:08:00 UTC,0.759,62.583
Saturn Mars,1204, 1204-Jun-17 08:27:00 UTC,1.395,47.938
Saturn Mars,1206, 1206-Jul-04 12:17:00 UTC,1.59,36.943
Saturn Mars,1208, 1208-Jul-24 14:49:00 UTC,1.311,29.124
Saturn Mars,1210, 1210-Aug-16 23:50:00 UTC,0.65,23.726
Saturn Mars,1212, 1212-Sep-08 05:35:00 UTC,0.195,19.342
Saturn Mars,1214, 1214-Sep-29 04:32:00 UTC,1.013,14.413
Saturn Mars,1216, 1216-Oct-15 17:27:00 UTC,1.654,7.913
Saturn Mars,1218, 1218-Oct-29 17:39:00 UTC,2.034,2.454
Saturn Mars,1220, 1220-Nov-08 15:12:00 UTC,2.12,12.2
Saturn Mars,1222, 1222-Nov-17 01:47:00 UTC,1.903,24.94
Saturn Mars,1224, 1224-Nov-22 17:32:00 UTC,1.389,39.549
Saturn Mars,1226, 1226-Nov-28 00:00:00 UTC,0.588,56.097
Saturn Mars,1228, 1228-Nov-30 05:21:00 UTC,0.466,75.746
Saturn Mars,1230, 1230-Nov-25 05:52:00 UTC,1.602,105.371
Saturn Mars,1232, 1232-Jul-13 16:52:00 UTC,0.014,89.732
Saturn Mars,1234, 1234-Jul-21 04:54:00 UTC,1.046,69.933
Saturn Mars,1236, 1236-Aug-05 12:20:00 UTC,1.337,57.767
Saturn Mars,1238, 1238-Aug-26 10:58:00 UTC,1.08,49.867
Saturn Mars,1240, 1240-Sep-17 10:25:00 UTC,0.454,44.565
Saturn Mars,1242, 1242-Oct-09 19:35:00 UTC,0.321,40.032
Saturn Mars,1244, 1244-Oct-28 14:35:00 UTC,1.047,34.604
Saturn Mars,1246, 1246-Nov-13 23:00:00 UTC,1.585,27.339
Saturn Mars,1248, 1248-Nov-26 00:27:00 UTC,1.861,18.03
Saturn Mars,1250, 1250-Dec-06 08:58:00 UTC,1.844,6.863
Saturn Mars,1252, 1252-Dec-13 17:10:00 UTC,1.532,6.159
Saturn Mars,1254, 1254-Dec-20 21:01:00 UTC,0.936,20.216
Saturn Mars,1256, 1256-Dec-26 16:11:00 UTC,0.086,35.284
Saturn Mars,1259, 1259-Jan-02 18:16:00 UTC,0.964,51.145
Saturn Mars,1261, 1261-Jan-09 10:48:00 UTC,2.115,67.874
Saturn Mars,1263, 1263-Jan-17 06:56:00 UTC,3.206,86.144
Saturn Mars,1264, 1264-Sep-11 22:02:00 UTC,0.512,111.631
Saturn Mars,1264, 1264-Nov-07 01:37:00 UTC,2.769,170.063
Saturn Mars,1265, 1265-Jan-20 17:42:00 UTC,4.101,109.551
Saturn Mars,1266, 1266-Sep-15 05:26:00 UTC,1.157,86.41
Saturn Mars,1268, 1268-Oct-02 12:13:00 UTC,1.02,76.183
Saturn Mars,1270, 1270-Oct-23 22:22:00 UTC,0.455,69.982
Saturn Mars,1272, 1272-Nov-12 12:13:00 UTC,0.272,64.399
Saturn Mars,1274, 1274-Nov-30 04:31:00 UTC,0.953,57.499
Saturn Mars,1276, 1276-Dec-13 13:06:00 UTC,1.443,48.686
Saturn Mars,1278, 1278-Dec-25 01:06:00 UTC,1.663,38.072
Saturn Mars,1281, 1281-Jan-02 09:01:00 UTC,1.587,25.952
Saturn Mars,1283, 1283-Jan-10 06:43:00 UTC,1.22,12.659
Saturn Mars,1285, 1285-Jan-16 12:51:00 UTC,0.594,1.524
Saturn Mars,1287, 1287-Jan-24 00:21:00 UTC,0.242,16.043
Saturn Mars,1289, 1289-Jan-31 15:58:00 UTC,1.199,30.552
Saturn Mars,1291, 1291-Feb-11 10:44:00 UTC,2.127,44.413
Saturn Mars,1293, 1293-Feb-24 07:03:00 UTC,2.798,56.867
Saturn Mars,1295, 1295-Mar-13 20:29:00 UTC,2.952,67.098
Saturn Mars,1297, 1297-Apr-02 22:23:00 UTC,2.429,74.776
Saturn Mars,1299, 1299-Apr-25 15:59:00 UTC,1.31,80.939
Saturn Mars,1300, 1300-Dec-28 08:53:00 UTC,2.511,127.495
Saturn Mars,1301, 1301-May-16 08:50:00 UTC,0.121,88.357
Saturn Mars,1302, 1302-Dec-31 12:12:00 UTC,0.432,104.029
Saturn Mars,1303, 1303-Mar-14 09:39:00 UTC,1.153,177.299
Saturn Mars,1303, 1303-May-28 11:28:00 UTC,1.563,102.822
Saturn Mars,1305, 1305-Jan-08 07:27:00 UTC,0.543,88.265
Saturn Mars,1307, 1307-Jan-17 08:22:00 UTC,1.162,74.13
Saturn Mars,1309, 1309-Jan-24 15:14:00 UTC,1.425,60.204
Saturn Mars,1311, 1311-Feb-01 04:08:00 UTC,1.346,46.105
Saturn Mars,1313, 1313-Feb-07 06:17:00 UTC,0.96,31.734
Saturn Mars,1315, 1315-Feb-14 10:22:00 UTC,0.325,17.206
Saturn Mars,1317, 1317-Feb-21 09:30:00 UTC,0.482,3.101
Saturn Mars,1319, 1319-Mar-03 02:24:00 UTC,1.34,11.444
Saturn Mars,1321, 1321-Mar-14 15:14:00 UTC,2.074,24.056
Saturn Mars,1323, 1323-Mar-30 22:05:00 UTC,2.459,34.651
Saturn Mars,1325, 1325-Apr-19 05:11:00 UTC,2.3,42.682
Saturn Mars,1327, 1327-May-12 14:24:00 UTC,1.562,48.407
Saturn Mars,1329, 1329-Jun-04 21:01:00 UTC,0.42,53.088
Saturn Mars,1331, 1331-Jun-27 05:16:00 UTC,0.854,58.566
Saturn Mars,1333, 1333-Jul-14 07:26:00 UTC,2.053,66.604
Saturn Mars,1335, 1335-Jul-26 05:08:00 UTC,3.136,79.118
Saturn Mars,1337, 1337-Mar-28 13:55:00 UTC,1.08,137.893
Saturn Mars,1339, 1339-Mar-03 10:22:00 UTC,1.18,89.569
Saturn Mars,1341, 1341-Mar-03 18:38:00 UTC,1.154,69.011
Saturn Mars,1343, 1343-Mar-08 10:10:00 UTC,0.773,51.874
Saturn Mars,1345, 1345-Mar-13 18:09:00 UTC,0.14,36.067
Saturn Mars,1347, 1347-Mar-21 18:14:00 UTC,0.632,21.156
Saturn Mars,1349, 1349-Mar-31 01:44:00 UTC,1.401,7.494
Saturn Mars,1351, 1351-Apr-13 15:25:00 UTC,1.98,5.543
Saturn Mars,1353, 1353-Apr-30 05:04:00 UTC,2.167,15.09
Saturn Mars,1355, 1355-May-21 16:26:00 UTC,1.835,22.296
Saturn Mars,1357, 1357-Jun-13 16:57:00 UTC,1.026,27.49
Saturn Mars,1359, 1359-Jul-07 21:33:00 UTC,0.05,31.97
Saturn Mars,1361, 1361-Jul-28 19:28:00 UTC,1.142,37.29
Saturn Mars,1363, 1363-Aug-15 20:19:00 UTC,2.074,44.692
Saturn Mars,1365, 1365-Aug-28 08:18:00 UTC,2.771,54.976
Saturn Mars,1367, 1367-Sep-05 21:11:00 UTC,3.265,69.058
Saturn Mars,1369, 1369-Sep-05 14:18:00 UTC,3.833,90.344
Saturn Mars,1371, 1371-Apr-15 20:54:00 UTC,1.394,103.298
Saturn Mars,1373, 1373-Apr-09 00:21:00 UTC,0.777,75.19
Saturn Mars,1375, 1375-Apr-12 14:39:00 UTC,0.087,56.053
Saturn Mars,1377, 1377-Apr-19 01:20:00 UTC,0.685,39.838
Saturn Mars,1379, 1379-Apr-29 18:49:00 UTC,1.393,25.606
Saturn Mars,1381, 1381-May-13 06:22:00 UTC,1.849,13.569
Saturn Mars,1383, 1383-May-31 21:15:00 UTC,1.885,4.202
Saturn Mars,1385, 1385-Jun-22 02:10:00 UTC,1.437,2.98
Saturn Mars,1387, 1387-Jul-16 05:32:00 UTC,0.606,7.887
Saturn Mars,1389, 1389-Aug-07 21:25:00 UTC,0.387,12.378
Saturn Mars,1391, 1391-Aug-28 22:01:00 UTC,1.318,17.799
Saturn Mars,1393, 1393-Sep-14 03:05:00 UTC,2.039,25.146
