Planets,year,date,angular separation (deg),elongation
Mercury Moon,1, 0001-Jan-12 23:12:00 UTC,4.093,15.312
Mercury Moon,1, 0001-Feb-09 14:56:00 UTC,0.184,8.7
Mercury Moon,1, 0001-Mar-09 13:49:00 UTC,6.07,27.32
Mercury Moon,1, 0001-Apr-10 02:44:00 UTC,5.459,5.277
Mercury Moon,1, 0001-May-11 17:00:00 UTC,1.374,23.853
Mercury Moon,1, 0001-Jun-08 19:19:00 UTC,3.475,7.972
Mercury Moon,1, 0001-Jul-06 05:54:00 UTC,0.903,19.007
Mercury Moon,1, 0001-Aug-06 10:28:00 UTC,5.924,8.061
Mercury Moon,1, 0001-Sep-06 00:02:00 UTC,2.586,24.274
Mercury Moon,1, 0001-Oct-03 22:36:00 UTC,3.068,3.848
Mercury Moon,1, 0001-Oct-31 21:34:00 UTC,5.658,17.034
Mercury Moon,1, 0001-Dec-01 18:09:00 UTC,1.392,1.708
Mercury Moon,2, 0002-Jan-02 04:20:00 UTC,4.289,18.062
Mercury Moon,2, 0002-Jan-28 18:31:00 UTC,0.464,17.302
Mercury Moon,2, 0002-Feb-26 17:35:00 UTC,6.508,25.226
Mercury Moon,2, 0002-Mar-30 21:27:00 UTC,4.302,1.305
Mercury Moon,2, 0002-May-01 05:33:00 UTC,1.981,22.78
Mercury Moon,2, 0002-May-28 09:16:00 UTC,4.257,7.061
Mercury Moon,2, 0002-Jun-25 22:24:00 UTC,0.77,16.744
Mercury Moon,2, 0002-Jul-27 14:01:00 UTC,6.123,14.007
Mercury Moon,2, 0002-Aug-26 18:16:00 UTC,1.603,26.187
Mercury Moon,2, 0002-Sep-22 19:28:00 UTC,3.919,6.984
Mercury Moon,2, 0002-Oct-21 21:21:00 UTC,4.413,12.045
Mercury Moon,2, 0002-Nov-21 14:09:00 UTC,2.878,5.51
Mercury Moon,2, 0002-Dec-22 05:49:00 UTC,4.131,18.034
Mercury Moon,3, 0003-Jan-17 11:33:00 UTC,1.186,23.188
Mercury Moon,3, 0003-Feb-16 04:23:00 UTC,6.87,21.509
Mercury Moon,3, 0003-Mar-20 11:28:00 UTC,2.923,7.424
Mercury Moon,3, 0003-Apr-20 01:18:00 UTC,2.145,17.797
Mercury Moon,3, 0003-May-16 15:53:00 UTC,4.389,16.512
Mercury Moon,3, 0003-Jun-15 13:09:00 UTC,2.418,12.36
Mercury Moon,3, 0003-Jul-17 15:38:00 UTC,5.949,19.312
Mercury Moon,3, 0003-Aug-16 10:15:00 UTC,0.552,25.321
Mercury Moon,3, 0003-Sep-11 21:25:00 UTC,4.682,14.723
Mercury Moon,3, 0003-Oct-11 23:08:00 UTC,2.962,6.274
Mercury Moon,3, 0003-Nov-11 13:52:00 UTC,4.296,11.253
Mercury Moon,3, 0003-Dec-11 07:04:00 UTC,3.563,13.923
Mercury Moon,4, 0004-Jan-06 21:19:00 UTC,2.214,25.398
Mercury Moon,4, 0004-Feb-06 00:07:00 UTC,7.019,16.567
Mercury Moon,4, 0004-Mar-08 23:41:00 UTC,1.388,12.852
Mercury Moon,4, 0004-Apr-07 06:22:00 UTC,1.844,9.04
Mercury Moon,4, 0004-May-04 02:19:00 UTC,3.98,22.756
Mercury Moon,4, 0004-Jun-04 02:16:00 UTC,3.899,6.829
Mercury Moon,4, 0004-Jul-06 10:40:00 UTC,5.448,23.496
Mercury Moon,4, 0004-Aug-04 15:29:00 UTC,0.33,20.763
Mercury Moon,4, 0004-Aug-31 00:49:00 UTC,5.035,17.781
Mercury Moon,4, 0004-Sep-30 23:46:00 UTC,1.375,0.654
Mercury Moon,4, 0004-Oct-31 14:55:00 UTC,5.546,16.518
Mercury Moon,4, 0004-Nov-29 07:01:00 UTC,2.692,5.36
Mercury Moon,4, 0004-Dec-26 16:00:00 UTC,3.288,24.283
Mercury Moon,5, 0005-Jan-26 01:30:00 UTC,6.842,10.82
Mercury Moon,5, 0005-Feb-26 13:14:00 UTC,0.25,16.937
Mercury Moon,5, 0005-Mar-26 11:31:00 UTC,1.097,3.296
Mercury Moon,5, 0005-Apr-23 03:48:00 UTC,3.125,25.288
Mercury Moon,5, 0005-May-24 17:01:00 UTC,5.167,1.102
Mercury Moon,5, 0005-Jun-25 19:35:00 UTC,4.759,26.09
Mercury Moon,5, 0005-Jul-24 03:31:00 UTC,0.806,12.961
Mercury Moon,5, 0005-Aug-20 04:32:00 UTC,4.96,17.054
Mercury Moon,5, 0005-Sep-20 20:39:00 UTC,0.24,5.887
Mercury Moon,5, 0005-Oct-21 13:39:00 UTC,6.566,20.688
Mercury Moon,5, 0005-Nov-18 02:35:00 UTC,1.957,6.022
Mercury Moon,5, 0005-Dec-16 11:51:00 UTC,4.204,20.947
Mercury Moon,6, 0006-Jan-16 04:26:00 UTC,6.321,4.81
Mercury Moon,6, 0006-Feb-16 03:56:00 UTC,1.815,18.5
Mercury Moon,6, 0006-Mar-15 04:05:00 UTC,0.093,15.078
Mercury Moon,6, 0006-Apr-12 19:58:00 UTC,1.938,24.498
Mercury Moon,6, 0006-May-14 12:11:00 UTC,6.153,6.072
Mercury Moon,6, 0006-Jun-14 20:29:00 UTC,4.012,26.601
Mercury Moon,6, 0006-Jul-12 05:27:00 UTC,0.78,5.037
Mercury Moon,6, 0006-Aug-09 11:49:00 UTC,4.52,13.802
Mercury Moon,6, 0006-Sep-10 11:49:00 UTC,1.748,11.559
Mercury Moon,6, 0006-Oct-11 04:13:00 UTC,7.309,23.02
Mercury Moon,6, 0006-Nov-06 16:52:00 UTC,1.683,14.092
Mercury Moon,6, 0006-Dec-06 04:55:00 UTC,4.825,16.344
Mercury Moon,7, 0007-Jan-06 06:18:00 UTC,5.482,2.852
Mercury Moon,7, 0007-Feb-05 15:41:00 UTC,3.04,15.994
Mercury Moon,7, 0007-Mar-04 06:42:00 UTC,0.638,23.539
Mercury Moon,7, 0007-Apr-02 19:16:00 UTC,0.59,21.245
Mercury Moon,7, 0007-May-04 11:21:00 UTC,6.761,12.282
Mercury Moon,7, 0007-Jun-03 19:34:00 UTC,3.243,24.17
Mercury Moon,7, 0007-Jun-30 14:29:00 UTC,0.314,10.006
Mercury Moon,7, 0007-Jul-30 02:47:00 UTC,3.709,8.805
Mercury Moon,7, 0007-Aug-30 22:40:00 UTC,3.1,16.762
Mercury Moon,7, 0007-Sep-30 05:59:00 UTC,7.803,22.833
Mercury Moon,7, 0007-Oct-26 06:40:00 UTC,1.814,18.438
Mercury Moon,7, 0007-Nov-25 18:13:00 UTC,5.109,11.074
Mercury Moon,7, 0007-Dec-27 04:24:00 UTC,4.401,8.329
Mercury Moon,8, 0008-Jan-25 17:19:00 UTC,3.671,9.033
Mercury Moon,8, 0008-Feb-21 12:10:00 UTC,0.775,27.228
Mercury Moon,8, 0008-Mar-22 19:21:00 UTC,0.767,16.435
Mercury Moon,8, 0008-Apr-23 12:21:00 UTC,6.998,17.485
Mercury Moon,8, 0008-May-22 19:38:00 UTC,2.535,17.457
Mercury Moon,8, 0008-Jun-18 15:05:00 UTC,0.38,17.633
Mercury Moon,8, 0008-Jul-19 01:20:00 UTC,2.565,2.994
Mercury Moon,8, 0008-Aug-19 09:51:00 UTC,4.333,21.36
Mercury Moon,8, 0008-Sep-17 21:59:00 UTC,8.136,19.566
Mercury Moon,8, 0008-Oct-14 05:31:00 UTC,2.202,19.328
Mercury Moon,8, 0008-Nov-14 05:46:00 UTC,5.095,5.455
Mercury Moon,8, 0008-Dec-15 19:33:00 UTC,3.239,13.55
Mercury Moon,9, 0009-Jan-13 04:03:00 UTC,3.636,4.055
Mercury Moon,9, 0009-Feb-09 15:58:00 UTC,0.437,27.321
Mercury Moon,9, 0009-Mar-12 16:51:00 UTC,1.988,10.759
Mercury Moon,9, 0009-Apr-13 11:48:00 UTC,7,20.722
Mercury Moon,9, 0009-May-11 17:21:00 UTC,2.083,6.218
Mercury Moon,9, 0009-Jun-08 02:23:00 UTC,0.95,21.194
Mercury Moon,9, 0009-Jul-09 04:14:00 UTC,1.245,4.557
Mercury Moon,9, 0009-Aug-09 00:43:00 UTC,5.442,25.041
Mercury Moon,9, 0009-Sep-06 12:58:00 UTC,8.243,12.606
Mercury Moon,9, 0009-Oct-03 18:16:00 UTC,2.688,17.212
Mercury Moon,9, 0009-Nov-03 19:43:00 UTC,4.813,0.819
Mercury Moon,9, 0009-Dec-05 03:27:00 UTC,2.145,17.615
Mercury Moon,10, 0010-Jan-01 06:58:00 UTC,3.201,11.587
Mercury Moon,10, 0010-Jan-29 19:30:00 UTC,0.164,25.127
Mercury Moon,10, 0010-Mar-02 10:13:00 UTC,2.942,4.779
Mercury Moon,10, 0010-Apr-03 03:21:00 UTC,6.949,20.878
Mercury Moon,10, 0010-Apr-30 07:35:00 UTC,1.966,7.599
Mercury Moon,10, 0010-May-28 16:34:00 UTC,1.136,20.876
Mercury Moon,10, 0010-Jun-29 08:24:00 UTC,0.077,10.817
Mercury Moon,10, 0010-Jul-29 18:47:00 UTC,6.42,27.159
Mercury Moon,10, 0010-Aug-26 08:03:00 UTC,7.894,3.524
Mercury Moon,10, 0010-Sep-23 16:48:00 UTC,3.068,12.856
Mercury Moon,10, 0010-Oct-24 14:28:00 UTC,4.276,6.429
Mercury Moon,10, 0010-Nov-24 08:19:00 UTC,1.156,19.919
Mercury Moon,10, 0010-Dec-20 18:26:00 UTC,2.729,18.621
Mercury Moon,11, 0011-Jan-19 04:27:00 UTC,0.915,21.389
Mercury Moon,11, 0011-Feb-20 00:05:00 UTC,3.596,2.115
Mercury Moon,11, 0011-Mar-23 03:08:00 UTC,7.022,17.184
Mercury Moon,11, 0011-Apr-18 14:43:00 UTC,2.034,18.043
Mercury Moon,11, 0011-May-18 05:13:00 UTC,0.904,17.979
Mercury Moon,11, 0011-Jun-19 10:57:00 UTC,1.272,16.553
Mercury Moon,11, 0011-Jul-19 11:54:00 UTC,7.331,26.688
Mercury Moon,11, 0011-Aug-15 06:34:00 UTC,7.135,9.327
Mercury Moon,11, 0011-Sep-13 18:52:00 UTC,3.2,7.275
Mercury Moon,11, 0011-Oct-14 13:22:00 UTC,3.555,12.207
Mercury Moon,11, 0011-Nov-13 13:55:00 UTC,0.306,19.371
Mercury Moon,11, 0011-Dec-09 23:01:00 UTC,2.495,22.405
Mercury Moon,12, 0012-Jan-08 22:04:00 UTC,1.711,16.51
Mercury Moon,12, 0012-Feb-09 13:34:00 UTC,3.992,7.69
Mercury Moon,12, 0012-Mar-10 11:03:00 UTC,7.27,9.937
Mercury Moon,12, 0012-Apr-06 00:28:00 UTC,2.075,24.513
Mercury Moon,12, 0012-May-06 16:09:00 UTC,0.366,13.503
Mercury Moon,12, 0012-Jun-08 07:30:00 UTC,2.216,21.12
Mercury Moon,12, 0012-Jul-07 19:57:00 UTC,8.201,22.537
Mercury Moon,12, 0012-Aug-03 05:31:00 UTC,6.375,15.96
Mercury Moon,12, 0012-Sep-02 20:40:00 UTC,3.017,1.742
Mercury Moon,12, 0012-Oct-03 14:27:00 UTC,2.776,17.525
Mercury Moon,12, 0012-Nov-01 19:09:00 UTC,0.318,14.497
Mercury Moon,12, 0012-Nov-28 15:29:00 UTC,2.621,22.408
Mercury Moon,12, 0012-Dec-28 22:06:00 UTC,2.407,10.871
Mercury Moon,13, 0013-Jan-29 05:35:00 UTC,4.181,13.051
Mercury Moon,13, 0013-Feb-26 16:11:00 UTC,7.465,3.52
Mercury Moon,13, 0013-Mar-26 00:15:00 UTC,1.886,27.149
Mercury Moon,13, 0013-Apr-26 05:06:00 UTC,0.374,7.927
Mercury Moon,13, 0013-May-28 18:03:00 UTC,2.845,23.994
Mercury Moon,13, 0013-Jun-26 10:41:00 UTC,8.883,14.646
Mercury Moon,13, 0013-Jul-23 03:55:00 UTC,5.812,18.452
Mercury Moon,13, 0013-Aug-23 19:27:00 UTC,2.517,5.393
Mercury Moon,13, 0013-Sep-23 14:33:00 UTC,2.051,21.927
Mercury Moon,13, 0013-Oct-21 19:10:00 UTC,0.71,5.287
Mercury Moon,13, 0013-Nov-18 11:16:00 UTC,3.062,19.618
Mercury Moon,13, 0013-Dec-19 00:21:00 UTC,2.886,4.941
Mercury Moon,14, 0014-Jan-18 23:55:00 UTC,4.279,17.016
Mercury Moon,14, 0014-Feb-15 07:08:00 UTC,7.256,13.075
Mercury Moon,14, 0014-Mar-15 15:04:00 UTC,1.383,26.531
Mercury Moon,14, 0014-Apr-15 23:43:00 UTC,1.219,1.507
Mercury Moon,14, 0014-May-17 19:37:00 UTC,3.229,24.687
Mercury Moon,14, 0014-Jun-14 11:47:00 UTC,9.213,5.417
Mercury Moon,14, 0014-Jul-12 05:49:00 UTC,5.363,17.634
Mercury Moon,14, 0014-Aug-13 12:45:00 UTC,1.788,11.116
Mercury Moon,14, 0014-Sep-13 08:10:00 UTC,1.51,24.801
Mercury Moon,14, 0014-Oct-10 10:11:00 UTC,0.992,4.93
Mercury Moon,14, 0014-Nov-08 05:17:00 UTC,3.668,15.221
Mercury Moon,14, 0014-Dec-09 02:00:00 UTC,3.089,2.418
Mercury Moon,15, 0015-Jan-08 17:18:00 UTC,4.525,18.094
Mercury Moon,15, 0015-Feb-04 08:43:00 UTC,6.623,21.665
Mercury Moon,15, 0015-Mar-05 13:49:00 UTC,0.606,23.521
Mercury Moon,15, 0015-Apr-05 23:41:00 UTC,1.995,5.293
Mercury Moon,15, 0015-May-06 18:06:00 UTC,3.5,22.409
Mercury Moon,15, 0015-Jun-02 16:47:00 UTC,9.148,9.572
Mercury Moon,15, 0015-Jul-01 17:04:00 UTC,4.829,14.215
Mercury Moon,15, 0015-Aug-03 00:41:00 UTC,0.96,16.37
Mercury Moon,15, 0015-Sep-02 13:51:00 UTC,1.287,25.513
Mercury Moon,15, 0015-Sep-28 19:14:00 UTC,1.317,12.682
Mercury Moon,15, 0015-Oct-28 19:37:00 UTC,4.258,10.011
Mercury Moon,15, 0015-Nov-29 00:38:00 UTC,2.977,7.863
Mercury Moon,15, 0015-Dec-29 03:14:00 UTC,5.1,14.749
Mercury Moon,16, 0016-Jan-24 14:31:00 UTC,5.791,25.739
Mercury Moon,16, 0016-Feb-23 13:43:00 UTC,0.391,19.001
Mercury Moon,16, 0016-Mar-26 02:11:00 UTC,2.505,11.692
Mercury Moon,16, 0016-Apr-24 17:14:00 UTC,3.758,15.864
Mercury Moon,16, 0016-May-21 13:44:00 UTC,8.782,18.519
Mercury Moon,16, 0016-Jun-20 14:24:00 UTC,4.029,8.785
Mercury Moon,16, 0016-Jul-22 11:27:00 UTC,0.113,20.986
Mercury Moon,16, 0016-Aug-21 08:30:00 UTC,1.414,23.48
Mercury Moon,16, 0016-Sep-16 09:33:00 UTC,1.896,17.075
Mercury Moon,16, 0016-Oct-17 07:27:00 UTC,4.712,4.413
Mercury Moon,16, 0016-Nov-17 17:15:00 UTC,2.565,13.264
Mercury Moon,16, 0016-Dec-16 22:05:00 UTC,5.839,7.403
Mercury Moon,17, 0017-Jan-12 19:18:00 UTC,4.865,26.042
Mercury Moon,17, 0017-Feb-12 11:01:00 UTC,1.547,13.633
Mercury Moon,17, 0017-Mar-16 03:51:00 UTC,2.647,16.675
Mercury Moon,17, 0017-Apr-13 14:48:00 UTC,4.075,4.616
Mercury Moon,17, 0017-May-10 23:06:00 UTC,8.384,23.392
Mercury Moon,17, 0017-Jun-10 17:38:00 UTC,2.904,2.39
Mercury Moon,17, 0017-Jul-12 01:16:00 UTC,0.652,24.697
Mercury Moon,17, 0017-Aug-09 23:55:00 UTC,1.834,17.958
Mercury Moon,17, 0017-Sep-05 14:58:00 UTC,2.852,17.876
Mercury Moon,17, 0017-Oct-06 20:42:00 UTC,4.967,1.454
Mercury Moon,17, 0017-Nov-07 02:59:00 UTC,1.949,17.831
Mercury Moon,17, 0017-Dec-05 03:06:00 UTC,6.42,3.409
Mercury Moon,18, 0018-Jan-01 23:01:00 UTC,3.856,23.914
Mercury Moon,18, 0018-Feb-02 03:58:00 UTC,2.744,7.913
Mercury Moon,18, 0018-Mar-05 23:20:00 UTC,2.43,19.024
Mercury Moon,18, 0018-Apr-02 06:10:00 UTC,4.404,8.514
Mercury Moon,18, 0018-Apr-30 12:13:00 UTC,8.052,24.167
Mercury Moon,18, 0018-May-31 22:38:00 UTC,1.525,5.124
Mercury Moon,18, 0018-Jul-01 18:34:00 UTC,1.157,26.884
Mercury Moon,18, 0018-Jul-29 18:08:00 UTC,2.38,8.892
Mercury Moon,18, 0018-Aug-26 10:09:00 UTC,4.027,15.256
Mercury Moon,18, 0018-Sep-26 14:27:00 UTC,4.934,7.323
Mercury Moon,18, 0018-Oct-27 09:27:00 UTC,1.217,21.162
Mercury Moon,18, 0018-Nov-23 08:43:00 UTC,6.736,11.304
Mercury Moon,18, 0018-Dec-22 06:30:00 UTC,2.698,20.21
Mercury Moon,19, 0019-Jan-22 17:06:00 UTC,3.865,2.606
Mercury Moon,19, 0019-Feb-23 05:07:00 UTC,1.967,17.743
Mercury Moon,19, 0019-Mar-21 14:49:00 UTC,4.684,18.939
Mercury Moon,19, 0019-Apr-19 23:52:00 UTC,7.672,22.175
Mercury Moon,19, 0019-May-22 02:23:00 UTC,0.006,11.577
Mercury Moon,19, 0019-Jun-21 11:52:00 UTC,1.237,26.501
Mercury Moon,19, 0019-Jul-18 15:08:00 UTC,2.605,5.959
Mercury Moon,19, 0019-Aug-16 11:41:00 UTC,5.157,10.323
Mercury Moon,19, 0019-Sep-16 12:39:00 UTC,4.536,13.087
Mercury Moon,19, 0019-Oct-16 17:06:00 UTC,0.46,22.544
Mercury Moon,19, 0019-Nov-12 05:01:00 UTC,6.684,17.768
Mercury Moon,19, 0019-Dec-11 21:57:00 UTC,1.317,15.374
Mercury Moon,20, 0020-Jan-12 05:55:00 UTC,4.86,4.694
Mercury Moon,20, 0020-Feb-11 18:37:00 UTC,1.449,12.791
Mercury Moon,20, 0020-Mar-09 00:42:00 UTC,5.03,25.187
Mercury Moon,20, 0020-Apr-08 09:27:00 UTC,7.144,18.479
Mercury Moon,20, 0020-May-11 00:50:00 UTC,1.495,16.965
Mercury Moon,20, 0020-Jun-09 21:21:00 UTC,0.832,22.302
Mercury Moon,20, 0020-Jul-06 11:50:00 UTC,2.17,14.145
Mercury Moon,20, 0020-Aug-05 14:07:00 UTC,6.051,4.429
Mercury Moon,20, 0020-Sep-05 13:36:00 UTC,3.783,18.421
Mercury Moon,20, 0020-Oct-05 02:10:00 UTC,0.097,20.718
Mercury Moon,20, 0020-Oct-31 16:21:00 UTC,6.188,20.241
Mercury Moon,20, 0020-Nov-30 20:26:00 UTC,0.235,9.769
Mercury Moon,20, 0020-Dec-31 21:59:00 UTC,5.66,10.211
Mercury Moon,21, 0021-Jan-30 01:28:00 UTC,1.053,5.332
Mercury Moon,21, 0021-Feb-25 23:03:00 UTC,5.525,27.664
Mercury Moon,21, 0021-Mar-28 20:38:00 UTC,6.398,13.605
Mercury Moon,21, 0021-Apr-30 13:42:00 UTC,2.801,20.627
Mercury Moon,21, 0021-May-29 13:47:00 UTC,0.059,13.917
Mercury Moon,21, 0021-Jun-25 06:34:00 UTC,1.257,19.173
Mercury Moon,21, 0021-Jul-26 14:15:00 UTC,6.586,2.944
Mercury Moon,21, 0021-Aug-26 14:30:00 UTC,2.739,22.914
Mercury Moon,21, 0021-Sep-24 07:59:00 UTC,0.15,14.514
Mercury Moon,21, 0021-Oct-21 10:30:00 UTC,5.296,18.879
Mercury Moon,21, 0021-Nov-20 22:05:00 UTC,1.822,3.811
Mercury Moon,21, 0021-Dec-21 17:39:00 UTC,6.133,15.221
Mercury Moon,22, 0022-Jan-18 14:28:00 UTC,0.944,8.044
Mercury Moon,22, 0022-Feb-15 12:30:00 UTC,6.035,27.012
Mercury Moon,22, 0022-Mar-18 13:34:00 UTC,5.33,7.79
Mercury Moon,22, 0022-Apr-19 16:57:00 UTC,3.838,22.087
Mercury Moon,22, 0022-May-17 14:19:00 UTC,0.797,3.551
Mercury Moon,22, 0022-Jun-14 03:13:00 UTC,0.094,20.613
Mercury Moon,22, 0022-Jul-16 09:32:00 UTC,6.716,8.662
Mercury Moon,22, 0022-Aug-16 10:17:00 UTC,1.505,26.006
Mercury Moon,22, 0022-Sep-13 03:56:00 UTC,0.333,5.151
Mercury Moon,22, 0022-Oct-11 04:54:00 UTC,4.092,15.119
Mercury Moon,22, 0022-Nov-10 23:52:00 UTC,3.345,2.713
Mercury Moon,22, 0022-Dec-11 14:32:00 UTC,6.198,18.643
Mercury Moon,23, 0023-Jan-07 13:24:00 UTC,1.299,17.24
Mercury Moon,23, 0023-Feb-05 10:49:00 UTC,6.367,24.036
Mercury Moon,23, 0023-Mar-08 12:36:00 UTC,3.894,1.616
Mercury Moon,23, 0023-Apr-08 16:05:00 UTC,4.598,20.699
Mercury Moon,23, 0023-May-05 16:36:00 UTC,1.46,10.355
Mercury Moon,23, 0023-Jun-03 09:11:00 UTC,1.277,19.125
Mercury Moon,23, 0023-Jul-05 23:17:00 UTC,6.5,14.155
Mercury Moon,23, 0023-Aug-05 18:49:00 UTC,0.259,27.068
Mercury Moon,23, 0023-Sep-01 12:40:00 UTC,1.022,5.689
Mercury Moon,23, 0023-Sep-30 20:13:00 UTC,2.705,10.159
Mercury Moon,23, 0023-Oct-31 23:19:00 UTC,4.719,8.553
Mercury Moon,23, 0023-Dec-01 07:39:00 UTC,5.89,19.033
Mercury Moon,23, 0023-Dec-27 17:50:00 UTC,2.019,22.644
Mercury Moon,24, 0024-Jan-26 10:59:00 UTC,6.412,19.579
Mercury Moon,24, 0024-Feb-26 15:03:00 UTC,2.177,5.65
Mercury Moon,24, 0024-Mar-27 15:36:00 UTC,4.942,15.308
Mercury Moon,24, 0024-Apr-23 11:19:00 UTC,1.689,20.115
Mercury Moon,24, 0024-May-23 03:11:00 UTC,2.749,15.166
Mercury Moon,24, 0024-Jun-24 10:44:00 UTC,6.011,18.982
Mercury Moon,24, 0024-Jul-24 15:05:00 UTC,0.837,25.492
Mercury Moon,24, 0024-Aug-19 20:02:00 UTC,1.681,12.992
Mercury Moon,24, 0024-Sep-19 08:24:00 UTC,1.265,4.717
Mercury Moon,24, 0024-Oct-20 17:24:00 UTC,5.843,14.048
Mercury Moon,24, 0024-Nov-19 12:47:00 UTC,5.355,15.227
Mercury Moon,24, 0024-Dec-15 22:23:00 UTC,2.781,23.879
Mercury Moon,25, 0025-Jan-15 08:59:00 UTC,6.118,14.285
Mercury Moon,25, 0025-Feb-15 17:53:00 UTC,0.328,11.774
Mercury Moon,25, 0025-Mar-16 14:17:00 UTC,4.634,5.62
Mercury Moon,25, 0025-Apr-12 19:55:00 UTC,1.363,25.457
Mercury Moon,25, 0025-May-13 05:12:00 UTC,4.09,9.364
Mercury Moon,25, 0025-Jun-14 00:08:00 UTC,5.275,22.882
Mercury Moon,25, 0025-Jul-13 05:55:00 UTC,1.717,20.516
Mercury Moon,25, 0025-Aug-08 16:13:00 UTC,2.179,17.376
Mercury Moon,25, 0025-Sep-08 20:54:00 UTC,0.186,1.747
Mercury Moon,25, 0025-Oct-10 04:39:00 UTC,6.695,18.8
Mercury Moon,25, 0025-Nov-08 00:55:00 UTC,4.812,7.958
Mercury Moon,25, 0025-Dec-05 01:50:00 UTC,3.389,22.26
Mercury Moon,26, 0026-Jan-05 02:55:00 UTC,5.504,8.62
Mercury Moon,26, 0026-Feb-05 16:59:00 UTC,1.478,16.355
Mercury Moon,26, 0026-Mar-05 07:53:00 UTC,3.787,8.013
Mercury Moon,26, 0026-Apr-02 09:04:00 UTC,0.606,26.574
Mercury Moon,26, 0026-May-03 10:08:00 UTC,5.109,2.54
Mercury Moon,26, 0026-Jun-03 16:40:00 UTC,4.361,25.246
Mercury Moon,26, 0026-Jul-01 22:33:00 UTC,2.228,11.61
Mercury Moon,26, 0026-Jul-29 04:59:00 UTC,2.308,17.868
Mercury Moon,26, 0026-Aug-29 13:33:00 UTC,1.622,7.259
Mercury Moon,26, 0026-Sep-29 11:59:00 UTC,7.349,22.52
Mercury Moon,26, 0026-Oct-27 04:36:00 UTC,4.345,1.17
Mercury Moon,26, 0026-Nov-24 08:12:00 UTC,3.797,18.827
Mercury Moon,26, 0026-Dec-25 16:31:00 UTC,4.668,3.168
Mercury Moon,27, 0027-Jan-26 05:40:00 UTC,3.008,18.134
Mercury Moon,27, 0027-Feb-21 18:50:00 UTC,2.937,17.982
Mercury Moon,27, 0027-Mar-22 20:34:00 UTC,0.333,24.874
Mercury Moon,27, 0027-Apr-23 14:37:00 UTC,5.708,4.572
Mercury Moon,27, 0027-May-24 09:35:00 UTC,3.433,25.003
Mercury Moon,27, 0027-Jun-20 18:09:00 UTC,2.115,4.986
Mercury Moon,27, 0027-Jul-19 03:44:00 UTC,1.951,14.818
Mercury Moon,27, 0027-Aug-19 11:07:00 UTC,2.946,13.035
Mercury Moon,27, 0027-Sep-18 20:13:00 UTC,7.874,24.71
Mercury Moon,27, 0027-Oct-15 16:04:00 UTC,3.867,10.144
Mercury Moon,27, 0027-Nov-13 22:07:00 UTC,3.954,14.129
Mercury Moon,27, 0027-Dec-15 04:34:00 UTC,3.693,3.893
Mercury Moon,28, 0028-Jan-15 03:09:00 UTC,4.092,16.389
Mercury Moon,28, 0028-Feb-10 04:53:00 UTC,2.415,24.137
Mercury Moon,28, 0028-Mar-11 05:14:00 UTC,1.245,21.472
Mercury Moon,28, 0028-Apr-12 15:12:00 UTC,5.88,11.015
Mercury Moon,28, 0028-May-12 19:40:00 UTC,2.691,20.806
Mercury Moon,28, 0028-Jun-08 13:43:00 UTC,1.561,13.656
Mercury Moon,28, 0028-Jul-08 05:20:00 UTC,1.171,9.535
Mercury Moon,28, 0028-Aug-08 11:58:00 UTC,4.062,18.432
Mercury Moon,28, 0028-Sep-07 06:47:00 UTC,8.318,24.411
Mercury Moon,28, 0028-Oct-03 18:49:00 UTC,3.459,16.587
Mercury Moon,28, 0028-Nov-02 19:31:00 UTC,3.793,8.572
Mercury Moon,28, 0028-Dec-03 19:11:00 UTC,2.614,9.335
Mercury Moon,29, 0029-Jan-02 14:34:00 UTC,4.771,11.076
Mercury Moon,29, 0029-Jan-29 00:59:00 UTC,2.275,26.657
Mercury Moon,29, 0029-Feb-28 14:41:00 UTC,2.041,16.944
Mercury Moon,29, 0029-Apr-02 07:42:00 UTC,5.759,16.034
Mercury Moon,29, 0029-May-01 13:25:00 UTC,2.335,12.152
Mercury Moon,29, 0029-May-28 07:04:00 UTC,1.061,20.35
Mercury Moon,29, 0029-Jun-28 05:34:00 UTC,0.149,3.424
Mercury Moon,29, 0029-Jul-29 13:28:00 UTC,4.954,23.017
Mercury Moon,29, 0029-Aug-27 16:13:00 UTC,8.739,20.342
Mercury Moon,29, 0029-Sep-23 08:11:00 UTC,3.253,18.401
Mercury Moon,29, 0029-Oct-23 20:56:00 UTC,3.327,2.548
Mercury Moon,29, 0029-Nov-23 13:57:00 UTC,1.514,14.6
Mercury Moon,29, 0029-Dec-22 03:02:00 UTC,5.082,3.424
Mercury Moon,30, 0030-Jan-18 12:01:00 UTC,2.471,26.114
Mercury Moon,30, 0030-Feb-18 05:48:00 UTC,2.663,11.534
Mercury Moon,30, 0030-Mar-22 14:42:00 UTC,5.574,19.026
Mercury Moon,30, 0030-Apr-19 14:19:00 UTC,2.393,0.647
Mercury Moon,30, 0030-May-17 01:11:00 UTC,0.845,23.207
Mercury Moon,30, 0030-Jun-18 01:35:00 UTC,0.873,3.727
Mercury Moon,30, 0030-Jul-19 10:58:00 UTC,5.639,26.221
Mercury Moon,30, 0030-Aug-16 17:17:00 UTC,9.049,12.265
Mercury Moon,30, 0030-Sep-13 00:46:00 UTC,3.102,16.384
Mercury Moon,30, 0030-Oct-13 23:18:00 UTC,2.628,3.605
