Planets,year,date,angular separation (deg),elongation
Saturn Moon,1, 0001-Jan-22 09:38:00 UTC,2.638,127.155
Saturn Moon,1, 0001-Feb-18 16:47:00 UTC,2.376,99.673
Saturn Moon,1, 0001-Mar-18 00:16:00 UTC,1.938,73.96
Saturn Moon,1, 0001-Apr-14 09:45:00 UTC,1.455,49.709
Saturn Moon,1, 0001-May-11 22:08:00 UTC,1.015,26.443
Saturn Moon,1, 0001-Jun-08 13:06:00 UTC,0.632,3.687
Saturn Moon,1, 0001-Jul-06 05:20:00 UTC,0.265,19.221
Saturn Moon,1, 0001-Aug-02 20:55:00 UTC,0.137,42.592
Saturn Moon,1, 0001-Aug-30 09:49:00 UTC,0.576,66.941
Saturn Moon,1, 0001-Sep-26 18:46:00 UTC,0.979,92.642
Saturn Moon,1, 0001-Oct-24 00:19:00 UTC,1.224,119.936
Saturn Moon,1, 0001-Nov-20 04:55:00 UTC,1.236,148.789
Saturn Moon,1, 0001-Dec-17 10:49:00 UTC,1.09,178.599
Saturn Moon,2, 0002-Jan-13 18:17:00 UTC,0.994,151.478
Saturn Moon,2, 0002-Feb-10 02:18:00 UTC,1.109,122.742
Saturn Moon,2, 0002-Mar-09 10:10:00 UTC,1.423,95.725
Saturn Moon,2, 0002-Apr-05 18:22:00 UTC,1.814,70.435
Saturn Moon,2, 0002-May-03 04:02:00 UTC,2.178,46.503
Saturn Moon,2, 0002-May-30 16:02:00 UTC,2.488,23.41
Saturn Moon,2, 0002-Jun-27 06:23:00 UTC,2.781,0.617
Saturn Moon,2, 0002-Jul-24 22:11:00 UTC,3.114,22.407
Saturn Moon,2, 0002-Aug-21 13:45:00 UTC,3.511,46.125
Saturn Moon,2, 0002-Sep-18 02:57:00 UTC,3.923,70.943
Saturn Moon,2, 0002-Oct-15 12:06:00 UTC,4.238,97.154
Saturn Moon,2, 0002-Nov-11 17:24:00 UTC,4.356,124.886
Saturn Moon,2, 0002-Dec-08 21:06:00 UTC,4.289,153.971
Saturn Moon,3, 0003-Jan-05 01:45:00 UTC,4.182,176.208
Saturn Moon,3, 0003-Feb-01 08:15:00 UTC,4.199,146.703
Saturn Moon,3, 0003-Feb-28 16:04:00 UTC,4.374,118.443
Saturn Moon,3, 0003-Apr-24 09:35:00 UTC,4.818,66.968
Saturn Moon,3, 0003-May-21 19:46:00 UTC,4.948,43.264
Saturn Moon,3, 0003-Jun-18 07:39:00 UTC,5.044,20.246
Saturn Moon,3, 0003-Jul-15 21:28:00 UTC,5.174,2.692
Saturn Moon,3, 0003-Aug-12 12:42:00 UTC,5.382,25.925
Saturn Moon,3, 0003-Sep-09 03:57:00 UTC,5.651,50.032
Saturn Moon,3, 0003-Oct-06 17:09:00 UTC,5.894,75.328
Saturn Moon,3, 0003-Nov-30 07:31:00 UTC,5.992,130.112
Saturn Moon,3, 0003-Dec-27 10:29:00 UTC,5.922,159.305
Saturn Moon,4, 0004-Jan-23 13:55:00 UTC,5.93,171.005
Saturn Moon,4, 0004-Feb-19 19:19:00 UTC,6.051,141.96
Saturn Moon,4, 0004-Apr-14 11:42:00 UTC,6.256,88.103
Saturn Moon,4, 0004-Jun-08 08:32:00 UTC,6.059,39.911
Saturn Moon,4, 0004-Jul-05 20:33:00 UTC,5.933,16.878
Saturn Moon,4, 0004-Aug-02 09:57:00 UTC,5.882,6.304
Saturn Moon,4, 0004-Sep-26 15:06:00 UTC,5.976,54.351
Saturn Moon,4, 0004-Oct-24 03:53:00 UTC,5.981,80.103
Saturn Moon,4, 0004-Nov-20 13:00:00 UTC,5.903,107.208
Saturn Moon,4, 0004-Dec-17 18:01:00 UTC,5.814,135.562
Saturn Moon,5, 0005-Jan-13 20:32:00 UTC,5.828,164.728
Saturn Moon,5, 0005-Mar-09 03:29:00 UTC,6.122,137.226
Saturn Moon,5, 0005-Apr-05 10:29:00 UTC,6.149,109.991
Saturn Moon,5, 0005-May-02 19:44:00 UTC,5.986,84.279
Saturn Moon,5, 0005-May-30 06:29:00 UTC,5.684,59.878
Saturn Moon,5, 0005-Jun-26 18:08:00 UTC,5.344,36.358
Saturn Moon,5, 0005-Jul-24 06:30:00 UTC,5.059,13.234
Saturn Moon,5, 0005-Aug-20 19:37:00 UTC,4.865,10.279
Saturn Moon,5, 0005-Sep-17 09:21:00 UTC,4.726,34.154
Saturn Moon,5, 0005-Oct-14 22:57:00 UTC,4.574,59.076
Saturn Moon,5, 0005-Nov-11 10:56:00 UTC,4.375,85.229
Saturn Moon,5, 0005-Dec-08 19:44:00 UTC,4.194,112.659
Saturn Moon,6, 0006-Jan-05 00:51:00 UTC,4.15,141.169
Saturn Moon,6, 0006-Feb-01 03:21:00 UTC,4.289,170.15
Saturn Moon,6, 0006-Feb-28 05:24:00 UTC,4.501,160.528
Saturn Moon,6, 0006-Mar-27 09:07:00 UTC,4.598,132.471
Saturn Moon,6, 0006-Apr-23 15:42:00 UTC,4.463,105.708
Saturn Moon,6, 0006-May-21 01:09:00 UTC,4.119,80.327
Saturn Moon,6, 0006-Jun-17 12:38:00 UTC,3.679,56.07
Saturn Moon,6, 0006-Jul-15 01:09:00 UTC,3.26,32.512
Saturn Moon,6, 0006-Aug-11 14:02:00 UTC,2.924,9.265
Saturn Moon,6, 0006-Sep-08 02:57:00 UTC,2.657,14.667
Saturn Moon,6, 0006-Oct-05 15:47:00 UTC,2.397,38.912
Saturn Moon,6, 0006-Nov-02 04:09:00 UTC,2.104,64.206
Saturn Moon,6, 0006-Nov-29 15:10:00 UTC,1.823,90.691
Saturn Moon,6, 0006-Dec-26 23:46:00 UTC,1.675,118.361
Saturn Moon,7, 0007-Jan-23 05:18:00 UTC,1.748,146.937
Saturn Moon,7, 0007-Feb-19 08:14:00 UTC,1.975,175.346
Saturn Moon,7, 0007-Mar-18 10:15:00 UTC,2.161,155.213
Saturn Moon,7, 0007-Apr-14 13:34:00 UTC,2.132,127.618
Saturn Moon,7, 0007-May-11 19:53:00 UTC,1.859,101.271
Saturn Moon,7, 0007-Jun-08 05:35:00 UTC,1.439,76.148
Saturn Moon,7, 0007-Jul-05 17:50:00 UTC,1.007,51.954
Saturn Moon,7, 0007-Aug-02 07:19:00 UTC,0.646,28.287
Saturn Moon,7, 0007-Aug-29 20:50:00 UTC,0.362,5.027
Saturn Moon,7, 0007-Sep-26 09:39:00 UTC,0.1,19.519
Saturn Moon,7, 0007-Oct-23 21:36:00 UTC,0.193,44.134
Saturn Moon,7, 0007-Nov-20 08:43:00 UTC,0.499,69.76
Saturn Moon,7, 0007-Dec-17 18:53:00 UTC,0.712,96.513
Saturn Moon,8, 0008-Jan-14 03:28:00 UTC,0.72,124.345
Saturn Moon,8, 0008-Feb-10 09:40:00 UTC,0.533,152.906
Saturn Moon,8, 0008-Mar-08 13:21:00 UTC,0.309,176.742
Saturn Moon,8, 0008-Apr-04 15:44:00 UTC,0.241,149.747
Saturn Moon,8, 0008-May-01 19:03:00 UTC,0.404,122.565
Saturn Moon,8, 0008-May-29 01:21:00 UTC,0.731,96.564
Saturn Moon,8, 0008-Jun-25 11:21:00 UTC,1.089,71.624
Saturn Moon,8, 0008-Jul-23 00:19:00 UTC,1.378,47.423
Saturn Moon,8, 0008-Aug-19 14:43:00 UTC,1.577,23.593
Saturn Moon,8, 0008-Sep-16 04:55:00 UTC,1.737,2.3
Saturn Moon,8, 0008-Oct-13 17:46:00 UTC,1.923,24.889
Saturn Moon,8, 0008-Nov-10 04:58:00 UTC,2.144,49.851
Saturn Moon,8, 0008-Dec-07 14:59:00 UTC,2.321,75.753
Saturn Moon,9, 0009-Jan-04 00:22:00 UTC,2.345,102.697
Saturn Moon,9, 0009-Jan-31 08:57:00 UTC,2.186,130.611
Saturn Moon,9, 0009-Feb-27 15:49:00 UTC,1.956,159.077
Saturn Moon,9, 0009-Mar-26 20:28:00 UTC,1.834,171.644
Saturn Moon,9, 0009-Apr-22 23:38:00 UTC,1.914,144.074
Saturn Moon,9, 0009-May-20 03:20:00 UTC,2.151,117.242
Saturn Moon,9, 0009-Jun-16 09:45:00 UTC,2.416,91.509
Saturn Moon,9, 0009-Jul-13 19:55:00 UTC,2.596,66.678
Saturn Moon,9, 0009-Aug-10 09:23:00 UTC,2.661,42.411
Saturn Moon,9, 0009-Sep-07 00:33:00 UTC,2.658,18.384
Saturn Moon,9, 0009-Oct-04 15:27:00 UTC,2.667,6.452
Saturn Moon,9, 0009-Nov-01 04:28:00 UTC,2.72,30.775
Saturn Moon,9, 0009-Nov-28 15:06:00 UTC,2.768,56.036
Saturn Moon,9, 0009-Dec-26 00:06:00 UTC,2.715,82.145
Saturn Moon,10, 0010-Jan-22 08:38:00 UTC,2.519,109.203
Saturn Moon,10, 0010-Feb-18 17:02:00 UTC,2.258,137.126
Saturn Moon,10, 0010-Mar-18 00:29:00 UTC,2.091,165.42
Saturn Moon,10, 0010-Apr-14 06:12:00 UTC,2.122,165.639
Saturn Moon,10, 0010-May-11 10:25:00 UTC,2.311,138.172
Saturn Moon,10, 0010-Jun-07 14:45:00 UTC,2.522,111.619
Saturn Moon,10, 0010-Jul-04 21:17:00 UTC,2.627,86.082
Saturn Moon,10, 0010-Aug-01 07:26:00 UTC,2.58,61.301
Saturn Moon,10, 0010-Aug-28 21:06:00 UTC,2.427,36.926
Saturn Moon,10, 0010-Sep-25 12:50:00 UTC,2.256,12.713
Saturn Moon,10, 0010-Oct-23 04:24:00 UTC,2.124,12.273
Saturn Moon,10, 0010-Nov-19 17:44:00 UTC,2.008,37.092
Saturn Moon,10, 0010-Dec-17 03:59:00 UTC,1.829,62.592
Saturn Moon,11, 0011-Jan-13 12:03:00 UTC,1.541,88.841
Saturn Moon,11, 0011-Feb-09 19:39:00 UTC,1.203,115.948
Saturn Moon,11, 0011-Mar-09 03:38:00 UTC,0.961,143.83
Saturn Moon,11, 0011-Apr-05 11:27:00 UTC,0.933,171.816
Saturn Moon,11, 0011-May-02 18:10:00 UTC,1.099,159.359
Saturn Moon,11, 0011-May-29 23:32:00 UTC,1.309,132.06
Saturn Moon,11, 0011-Jun-26 04:36:00 UTC,1.407,105.72
Saturn Moon,11, 0011-Jul-23 11:19:00 UTC,1.323,80.307
Saturn Moon,11, 0011-Aug-19 21:18:00 UTC,1.093,55.521
Saturn Moon,11, 0011-Sep-16 10:58:00 UTC,0.81,31.013
Saturn Moon,11, 0011-Oct-14 03:03:00 UTC,0.548,6.714
Saturn Moon,11, 0011-Nov-10 19:09:00 UTC,0.308,18.6
Saturn Moon,11, 0011-Dec-08 08:49:00 UTC,0.024,43.726
Saturn Moon,12, 0012-Jan-04 18:52:00 UTC,0.353,69.395
Saturn Moon,12, 0012-Feb-01 02:11:00 UTC,0.778,95.722
Saturn Moon,12, 0012-Feb-28 08:50:00 UTC,1.117,122.83
Saturn Moon,12, 0012-Mar-26 16:09:00 UTC,1.237,150.634
Saturn Moon,12, 0012-May-20 07:25:00 UTC,0.902,152.945
Saturn Moon,12, 0012-Jun-16 13:50:00 UTC,0.763,125.8
Saturn Moon,12, 0012-Jul-13 19:45:00 UTC,0.809,99.599
Saturn Moon,12, 0012-Aug-10 02:44:00 UTC,1.024,74.238
Saturn Moon,12, 0012-Sep-06 12:37:00 UTC,1.319,49.396
Saturn Moon,12, 0012-Oct-04 02:07:00 UTC,1.611,24.746
Saturn Moon,12, 0012-Oct-31 18:17:00 UTC,1.881,1.966
Saturn Moon,12, 0012-Nov-28 10:41:00 UTC,2.187,25.218
Saturn Moon,12, 0012-Dec-26 00:36:00 UTC,2.585,50.532
Saturn Moon,13, 0013-Jan-22 10:36:00 UTC,3.048,76.3
Saturn Moon,13, 0013-Feb-18 17:23:00 UTC,3.454,102.659
Saturn Moon,13, 0013-Apr-14 05:31:00 UTC,3.639,157.456
Saturn Moon,13, 0013-May-11 12:55:00 UTC,3.452,173.927
Saturn Moon,13, 0013-Jun-07 20:38:00 UTC,3.28,146.468
Saturn Moon,13, 0013-Jul-05 03:54:00 UTC,3.257,119.441
Saturn Moon,13, 0013-Aug-01 10:43:00 UTC,3.398,93.311
Saturn Moon,13, 0013-Aug-28 18:13:00 UTC,3.623,67.94
Saturn Moon,13, 0013-Sep-25 04:07:00 UTC,3.846,43.015
Saturn Moon,13, 0013-Oct-22 17:25:00 UTC,4.04,18.24
Saturn Moon,13, 0013-Nov-19 09:22:00 UTC,4.258,6.964
Saturn Moon,14, 0014-Jan-13 15:41:00 UTC,4.97,57.338
Saturn Moon,14, 0014-Mar-09 08:08:00 UTC,5.613,109.516
Saturn Moon,14, 0014-Apr-05 13:00:00 UTC,5.654,136.579
Saturn Moon,14, 0014-May-02 18:18:00 UTC,5.529,164.217
Saturn Moon,14, 0014-Jun-26 08:29:00 UTC,5.308,139.985
Saturn Moon,14, 0014-Jul-23 16:21:00 UTC,5.373,113.036
Saturn Moon,14, 0014-Sep-16 08:21:00 UTC,5.599,61.501
Saturn Moon,14, 0014-Oct-13 18:30:00 UTC,5.643,36.485
Saturn Moon,14, 0014-Nov-10 07:33:00 UTC,5.683,11.631
Saturn Moon,15, 0015-Jan-04 14:56:00 UTC,6.036,38.594
Saturn Moon,15, 0015-Feb-01 04:46:00 UTC,6.304,63.998
Saturn Moon,15, 0015-Feb-28 14:47:00 UTC,6.491,89.804
Saturn Moon,15, 0015-May-21 05:12:00 UTC,6.305,170.83
Saturn Moon,15, 0015-Jun-17 10:44:00 UTC,6.249,161.128
Saturn Moon,15, 0015-Jul-14 17:55:00 UTC,6.285,133.567
Saturn Moon,15, 0015-Sep-07 10:49:00 UTC,6.338,80.525
Saturn Moon,15, 0015-Oct-04 20:01:00 UTC,6.224,55.034
Saturn Moon,15, 0015-Nov-01 06:38:00 UTC,6.059,29.944
Saturn Moon,15, 0015-Nov-28 19:29:00 UTC,5.944,5.081
Saturn Moon,15, 0015-Dec-26 10:19:00 UTC,5.936,19.977
Saturn Moon,16, 0016-Feb-19 14:55:00 UTC,6.03,70.385
Saturn Moon,16, 0016-Apr-14 06:46:00 UTC,5.814,122.561
Saturn Moon,16, 0016-May-11 10:14:00 UTC,5.676,149.66
Saturn Moon,16, 0016-Jun-07 13:18:00 UTC,5.632,177.2
Saturn Moon,16, 0016-Jul-04 17:47:00 UTC,5.689,154.792
Saturn Moon,16, 0016-Aug-28 08:50:00 UTC,5.717,100.356
Saturn Moon,16, 0016-Sep-24 18:21:00 UTC,5.511,74.186
Saturn Moon,16, 0016-Oct-22 04:35:00 UTC,5.188,48.638
Saturn Moon,16, 0016-Nov-18 15:49:00 UTC,4.865,23.519
Saturn Moon,16, 0016-Dec-16 04:35:00 UTC,4.628,1.471
Saturn Moon,17, 0017-Jan-12 18:40:00 UTC,4.472,26.221
Saturn Moon,17, 0017-Feb-09 08:55:00 UTC,4.317,51.159
Saturn Moon,17, 0017-Mar-08 21:34:00 UTC,4.096,76.392
Saturn Moon,17, 0017-Apr-05 07:03:00 UTC,3.825,102.139
Saturn Moon,17, 0017-May-02 12:53:00 UTC,3.597,128.588
Saturn Moon,17, 0017-May-29 16:00:00 UTC,3.509,155.781
Saturn Moon,17, 0017-Jun-25 18:21:00 UTC,3.576,176.458
Saturn Moon,17, 0017-Jul-22 21:57:00 UTC,3.697,148.603
Saturn Moon,17, 0017-Aug-19 03:58:00 UTC,3.714,121.067
Saturn Moon,17, 0017-Sep-15 12:29:00 UTC,3.526,94.16
Saturn Moon,17, 0017-Oct-12 22:48:00 UTC,3.154,67.963
Saturn Moon,17, 0017-Nov-09 10:09:00 UTC,2.719,42.397
Saturn Moon,17, 0017-Dec-06 22:12:00 UTC,2.335,17.312
Saturn Moon,18, 0018-Jan-03 10:57:00 UTC,2.027,7.462
Saturn Moon,18, 0018-Jan-31 00:15:00 UTC,1.732,32.116
Saturn Moon,18, 0018-Feb-27 13:21:00 UTC,1.383,56.87
Saturn Moon,18, 0018-Mar-27 01:04:00 UTC,0.985,81.984
Saturn Moon,18, 0018-Apr-23 10:09:00 UTC,0.629,107.725
Saturn Moon,18, 0018-May-20 16:01:00 UTC,0.431,134.278
Saturn Moon,18, 0018-Jun-16 19:11:00 UTC,0.44,161.631
Saturn Moon,18, 0018-Jul-13 21:14:00 UTC,0.582,170.489
Saturn Moon,18, 0018-Aug-10 00:13:00 UTC,0.686,142.553
Saturn Moon,18, 0018-Sep-06 05:45:00 UTC,0.601,114.998
Saturn Moon,18, 0018-Oct-03 14:24:00 UTC,0.298,88.088
Saturn Moon,18, 0018-Oct-31 01:37:00 UTC,0.123,61.894
Saturn Moon,18, 0018-Nov-27 14:14:00 UTC,0.533,36.365
Saturn Moon,18, 0018-Dec-25 03:13:00 UTC,0.878,11.392
Saturn Moon,19, 0019-Jan-21 16:02:00 UTC,1.204,13.213
Saturn Moon,19, 0019-Feb-18 04:31:00 UTC,1.586,37.636
Saturn Moon,19, 0019-Mar-17 16:29:00 UTC,2.036,62.192
Saturn Moon,19, 0019-Apr-14 03:19:00 UTC,2.479,87.209
Saturn Moon,19, 0019-May-11 12:10:00 UTC,2.793,112.994
Saturn Moon,19, 0019-Jun-07 18:20:00 UTC,2.896,139.715
Saturn Moon,19, 0019-Jul-04 21:57:00 UTC,2.81,167.279
Saturn Moon,19, 0019-Aug-01 00:08:00 UTC,2.673,164.605
Saturn Moon,19, 0019-Aug-28 02:52:00 UTC,2.653,136.575
Saturn Moon,19, 0019-Sep-24 08:11:00 UTC,2.827,108.994
Saturn Moon,19, 0019-Oct-21 17:10:00 UTC,3.136,82.101
Saturn Moon,19, 0019-Nov-18 05:25:00 UTC,3.454,55.96
Saturn Moon,19, 0019-Dec-15 19:21:00 UTC,3.713,30.544
Saturn Moon,20, 0020-Jan-12 09:16:00 UTC,3.945,5.804
Saturn Moon,20, 0020-Feb-08 22:12:00 UTC,4.231,18.634
Saturn Moon,20, 0020-Mar-07 10:01:00 UTC,4.607,42.802
Saturn Moon,20, 0020-Apr-03 20:59:00 UTC,5.024,67.174
Saturn Moon,20, 0020-May-01 07:03:00 UTC,5.373,92.137
Saturn Moon,20, 0020-May-28 15:46:00 UTC,5.559,118.026
Saturn Moon,20, 0020-Jul-22 02:49:00 UTC,5.472,172.762
Saturn Moon,20, 0020-Aug-18 05:34:00 UTC,5.417,158.748
Saturn Moon,20, 0020-Sep-14 08:29:00 UTC,5.492,130.598
Saturn Moon,20, 0020-Oct-11 13:51:00 UTC,5.667,103.002
Saturn Moon,20, 0020-Dec-05 12:27:00 UTC,5.927,50.165
Saturn Moon,21, 0021-Jan-02 03:31:00 UTC,5.963,24.958
Saturn Moon,21, 0021-Jan-29 18:16:00 UTC,6.039,1.371
Saturn Moon,21, 0021-Feb-26 07:25:00 UTC,6.218,23.726
Saturn Moon,21, 0021-Mar-25 18:47:00 UTC,6.478,47.648
Saturn Moon,21, 0021-May-19 14:10:00 UTC,6.896,96.843
Saturn Moon,21, 0021-Aug-09 11:11:00 UTC,6.872,177.576
Saturn Moon,21, 0021-Sep-05 14:55:00 UTC,6.93,152.88
Saturn Moon,21, 0021-Nov-26 09:39:00 UTC,7.012,70.365
Saturn Moon,22, 0022-Jan-20 15:13:00 UTC,6.642,19.694
Saturn Moon,22, 0022-Feb-17 06:41:00 UTC,6.553,4.916
Saturn Moon,22, 0022-Apr-13 07:18:00 UTC,6.63,52.176
Saturn Moon,22, 0022-May-10 16:38:00 UTC,6.657,76.321
Saturn Moon,22, 0022-Jul-04 09:08:00 UTC,6.564,127.675
Saturn Moon,22, 0022-Jul-31 16:42:00 UTC,6.558,155.28
Saturn Moon,22, 0022-Oct-21 08:20:00 UTC,6.823,118.678
Saturn Moon,22, 0022-Nov-17 14:09:00 UTC,6.665,91.216
Saturn Moon,23, 0023-Jan-11 13:45:00 UTC,5.924,39.333
Saturn Moon,23, 0023-Feb-08 05:58:00 UTC,5.587,14.834
Saturn Moon,23, 0023-Apr-04 11:57:00 UTC,5.204,32.804
Saturn Moon,23, 0023-May-29 07:49:00 UTC,4.88,80.517
Saturn Moon,23, 0023-Jun-25 15:22:00 UTC,4.721,105.722
Saturn Moon,23, 0023-Aug-19 06:34:00 UTC,4.749,160.311
Saturn Moon,23, 0023-Sep-15 13:57:00 UTC,4.939,170.132
Saturn Moon,23, 0023-Oct-12 20:07:00 UTC,5.059,141.282
Saturn Moon,23, 0023-Dec-06 07:25:00 UTC,4.583,85.623
Saturn Moon,24, 0024-Jan-02 17:00:00 UTC,4.086,59.51
Saturn Moon,24, 0024-Jan-30 06:41:00 UTC,3.605,34.475
Saturn Moon,24, 0024-Feb-26 22:58:00 UTC,3.221,10.453
Saturn Moon,24, 0024-Mar-25 15:21:00 UTC,2.917,13.538
Saturn Moon,24, 0024-Apr-22 05:47:00 UTC,2.635,36.747
Saturn Moon,24, 0024-May-19 17:10:00 UTC,2.344,60.251
Saturn Moon,24, 0024-Jun-16 01:38:00 UTC,2.077,84.485
Saturn Moon,24, 0024-Jul-13 08:25:00 UTC,1.914,109.937
Saturn Moon,24, 0024-Aug-09 15:07:00 UTC,1.933,136.921
Saturn Moon,24, 0024-Sep-05 22:38:00 UTC,2.123,165.249
Saturn Moon,24, 0024-Oct-03 06:34:00 UTC,2.329,164.83
Saturn Moon,24, 0024-Oct-30 13:46:00 UTC,2.341,135.717
Saturn Moon,24, 0024-Nov-26 19:53:00 UTC,2.07,107.4
Saturn Moon,24, 0024-Dec-24 02:29:00 UTC,1.608,80.381
Saturn Moon,25, 0025-Jan-20 11:58:00 UTC,1.121,54.666
Saturn Moon,25, 0025-Feb-17 01:16:00 UTC,0.712,30.084
Saturn Moon,25, 0025-Mar-16 17:14:00 UTC,0.387,6.628
Saturn Moon,25, 0025-Apr-13 09:44:00 UTC,0.09,17.212
Saturn Moon,25, 0025-May-11 00:38:00 UTC,0.217,40.302
Saturn Moon,25, 0025-Jun-07 12:30:00 UTC,0.518,63.837
Saturn Moon,25, 0025-Jul-04 21:01:00 UTC,0.738,88.27
Saturn Moon,25, 0025-Aug-01 03:12:00 UTC,0.795,114.059
Saturn Moon,25, 0025-Aug-28 08:58:00 UTC,0.662,141.459
Saturn Moon,25, 0025-Sep-24 15:50:00 UTC,0.438,170.066
Saturn Moon,25, 0025-Oct-21 23:48:00 UTC,0.324,159.647
Saturn Moon,25, 0025-Nov-18 07:41:00 UTC,0.463,130.416
Saturn Moon,25, 0025-Dec-15 14:45:00 UTC,0.812,102.255
Saturn Moon,26, 0026-Jan-11 22:02:00 UTC,1.208,75.571
Saturn Moon,26, 0026-Feb-08 07:34:00 UTC,1.526,50.294
Saturn Moon,26, 0026-Mar-07 20:22:00 UTC,1.749,26.171
Saturn Moon,26, 0026-Apr-04 11:48:00 UTC,1.932,3.503
Saturn Moon,26, 0026-May-02 04:09:00 UTC,2.13,20.481
Saturn Moon,26, 0026-May-29 19:23:00 UTC,2.342,43.529
Saturn Moon,26, 0026-Jun-26 07:50:00 UTC,2.514,67.193
Saturn Moon,26, 0026-Jul-23 16:38:00 UTC,2.566,91.921
Saturn Moon,26, 0026-Aug-19 22:24:00 UTC,2.46,118.121
Saturn Moon,26, 0026-Sep-16 03:10:00 UTC,2.251,145.959
Saturn Moon,26, 0026-Oct-13 09:01:00 UTC,2.095,174.609
Saturn Moon,26, 0026-Nov-09 16:32:00 UTC,2.141,154.66
Saturn Moon,26, 0026-Dec-07 00:44:00 UTC,2.387,125.447
Saturn Moon,27, 0027-Jan-03 08:40:00 UTC,2.678,97.536
Saturn Moon,27, 0027-Jan-30 16:48:00 UTC,2.869,71.235
Saturn Moon,27, 0027-Feb-27 02:34:00 UTC,2.929,46.4
Saturn Moon,27, 0027-Mar-26 14:57:00 UTC,2.923,22.7
Saturn Moon,27, 0027-Apr-23 05:44:00 UTC,2.921,2.138
Saturn Moon,27, 0027-May-20 21:43:00 UTC,2.95,23.428
Saturn Moon,27, 0027-Jun-17 13:06:00 UTC,2.971,46.519
Saturn Moon,27, 0027-Jul-15 02:02:00 UTC,2.919,70.402
Saturn Moon,27, 0027-Aug-11 11:11:00 UTC,2.752,95.507
Saturn Moon,27, 0027-Sep-07 16:41:00 UTC,2.508,122.17
Saturn Moon,27, 0027-Oct-04 20:29:00 UTC,2.311,150.446
Saturn Moon,27, 0027-Nov-01 01:09:00 UTC,2.301,177.563
Saturn Moon,27, 0027-Nov-28 07:51:00 UTC,2.495,149.892
Saturn Moon,27, 0027-Dec-25 16:00:00 UTC,2.742,120.833
Saturn Moon,28, 0028-Jan-22 00:38:00 UTC,2.861,93.259
Saturn Moon,28, 0028-Feb-18 09:38:00 UTC,2.797,67.374
Saturn Moon,28, 0028-Mar-16 19:50:00 UTC,2.615,42.958
Saturn Moon,28, 0028-Apr-13 07:59:00 UTC,2.414,19.615
Saturn Moon,28, 0028-May-10 22:10:00 UTC,2.243,3.749
Saturn Moon,28, 0028-Jun-07 13:37:00 UTC,2.086,26.147
Saturn Moon,28, 0028-Jul-05 04:50:00 UTC,1.889,49.367
Saturn Moon,28, 0028-Aug-01 17:58:00 UTC,1.61,73.55
Saturn Moon,28, 0028-Aug-29 03:21:00 UTC,1.27,99.096
Saturn Moon,28, 0028-Sep-25 08:42:00 UTC,0.981,126.252
Saturn Moon,28, 0028-Oct-22 11:46:00 UTC,0.888,154.946
Saturn Moon,28, 0028-Nov-18 15:18:00 UTC,1.037,174.815
Saturn Moon,28, 0028-Dec-15 20:58:00 UTC,1.294,145.344
Saturn Moon,29, 0029-Jan-12 04:43:00 UTC,1.44,116.568
Saturn Moon,29, 0029-Feb-08 13:45:00 UTC,1.361,89.401
Saturn Moon,29, 0029-Mar-07 23:36:00 UTC,1.105,63.939
Saturn Moon,29, 0029-Apr-04 10:25:00 UTC,0.789,39.893
Saturn Moon,29, 0029-May-01 22:37:00 UTC,0.492,16.814
Saturn Moon,29, 0029-May-29 12:19:00 UTC,0.221,6.087
Saturn Moon,29, 0029-Jun-26 03:06:00 UTC,0.069,28.773
Saturn Moon,29, 0029-Jul-23 17:49:00 UTC,0.424,52.204
Saturn Moon,29, 0029-Aug-20 06:46:00 UTC,0.84,76.751
Saturn Moon,29, 0029-Sep-16 16:13:00 UTC,1.226,102.771
Saturn Moon,29, 0029-Oct-13 21:35:00 UTC,1.437,130.415
Saturn Moon,29, 0029-Nov-10 00:15:00 UTC,1.381,159.472
Saturn Moon,29, 0029-Dec-07 02:50:00 UTC,1.137,170.526
Saturn Moon,30, 0030-Jan-03 07:24:00 UTC,0.924,141.007
Saturn Moon,30, 0030-Jan-30 14:32:00 UTC,0.92,112.615
Saturn Moon,30, 0030-Feb-26 23:46:00 UTC,1.128,85.894
Saturn Moon,30, 0030-Mar-26 10:26:00 UTC,1.434,60.828
Saturn Moon,30, 0030-Apr-22 22:05:00 UTC,1.736,37.077
Saturn Moon,30, 0030-May-20 10:37:00 UTC,2.004,14.159
Saturn Moon,30, 0030-Jun-16 23:58:00 UTC,2.272,8.567
Saturn Moon,30, 0030-Jul-14 14:04:00 UTC,2.593,31.465
Saturn Moon,30, 0030-Aug-11 04:01:00 UTC,2.982,55.177
Saturn Moon,30, 0030-Sep-07 16:31:00 UTC,3.38,80.133
Saturn Moon,30, 0030-Oct-05 01:57:00 UTC,3.66,106.636
Saturn Moon,30, 0030-Nov-01 07:30:00 UTC,3.708,134.733
Saturn Moon,30, 0030-Nov-28 10:08:00 UTC,3.533,164.073
Saturn Moon,30, 0030-Dec-25 12:06:00 UTC,3.303,166.069
Saturn Moon,31, 0031-Jan-21 15:41:00 UTC,3.211,136.8
Saturn Moon,31, 0031-Feb-17 22:13:00 UTC,3.315,108.859
Saturn Moon,31, 0031-Mar-17 07:40:00 UTC,3.528,82.588
Saturn Moon,31, 0031-Apr-13 19:12:00 UTC,3.735,57.876
Saturn Moon,31, 0031-May-11 07:47:00 UTC,3.892,34.345
