Planets,year,date,angular separation (deg),elongation
Moon Uranus,1, 0001-May-06 13:36:00 UTC,5.743,42.591
Moon Uranus,1, 0001-Nov-13 13:09:00 UTC,5.653,128.595
Moon Uranus,2, 0002-Feb-03 14:38:00 UTC,5.281,46.718
Moon Uranus,2, 0002-Mar-30 08:30:00 UTC,4.971,6.159
Moon Uranus,2, 0002-Jun-20 14:44:00 UTC,4.858,79.501
Moon Uranus,2, 0002-Aug-14 05:10:00 UTC,4.507,132.078
Moon Uranus,2, 0002-Sep-10 09:35:00 UTC,4.417,159.444
Moon Uranus,2, 0002-Oct-07 13:30:00 UTC,4.464,171.179
Moon Uranus,2, 0002-Nov-03 18:19:00 UTC,4.571,143.331
Moon Uranus,2, 0002-Dec-28 09:08:00 UTC,4.419,87.28
Moon Uranus,3, 0003-Jan-24 18:28:00 UTC,4.125,60.28
Moon Uranus,3, 0003-Feb-21 04:05:00 UTC,3.838,34.185
Moon Uranus,3, 0003-Mar-20 13:29:00 UTC,3.648,9.151
Moon Uranus,3, 0003-May-14 07:50:00 UTC,3.463,41.147
Moon Uranus,3, 0003-Jun-10 16:59:00 UTC,3.315,66.125
Moon Uranus,3, 0003-Aug-04 09:41:00 UTC,2.866,118.083
Moon Uranus,3, 0003-Aug-31 16:06:00 UTC,2.738,145.328
Moon Uranus,3, 0003-Sep-27 20:59:00 UTC,2.762,173.085
Moon Uranus,3, 0003-Nov-21 05:30:00 UTC,2.901,129.609
Moon Uranus,3, 0003-Dec-18 11:49:00 UTC,2.747,101.503
Moon Uranus,4, 0004-Jan-14 20:35:00 UTC,2.44,74.053
Moon Uranus,4, 0004-Feb-11 07:06:00 UTC,2.112,47.445
Moon Uranus,4, 0004-Mar-09 17:57:00 UTC,1.87,21.687
Moon Uranus,4, 0004-Apr-06 04:02:00 UTC,1.718,3.644
Moon Uranus,4, 0004-May-03 13:02:00 UTC,1.585,28.25
Moon Uranus,4, 0004-May-30 21:17:00 UTC,1.397,53.054
Moon Uranus,4, 0004-Jun-27 05:21:00 UTC,1.136,78.299
Moon Uranus,4, 0004-Jul-24 13:32:00 UTC,0.867,104.3
Moon Uranus,4, 0004-Aug-20 21:36:00 UTC,0.697,131.221
Moon Uranus,4, 0004-Sep-17 04:49:00 UTC,0.69,159.026
Moon Uranus,4, 0004-Oct-14 10:32:00 UTC,0.793,172.565
Moon Uranus,4, 0004-Nov-10 14:55:00 UTC,0.849,143.987
Moon Uranus,4, 0004-Dec-07 19:23:00 UTC,0.73,115.638
Moon Uranus,5, 0005-Jan-04 02:02:00 UTC,0.445,87.856
Moon Uranus,5, 0005-Jan-31 11:46:00 UTC,0.117,60.844
Moon Uranus,5, 0005-Mar-27 11:27:00 UTC,0.299,9.293
Moon Uranus,5, 0005-Apr-23 22:01:00 UTC,0.44,15.66
Moon Uranus,5, 0005-May-21 06:45:00 UTC,0.634,40.365
Moon Uranus,5, 0005-Jun-17 14:13:00 UTC,0.904,65.308
Moon Uranus,5, 0005-Jul-14 21:30:00 UTC,1.19,90.862
Moon Uranus,5, 0005-Aug-11 05:26:00 UTC,1.389,117.33
Moon Uranus,5, 0005-Sep-07 14:02:00 UTC,1.425,144.771
Moon Uranus,5, 0005-Nov-01 04:55:00 UTC,1.251,158.156
Moon Uranus,5, 0005-Nov-28 09:46:00 UTC,1.326,129.637
Moon Uranus,5, 0005-Dec-25 14:35:00 UTC,1.564,101.591
Moon Uranus,6, 0006-Feb-18 08:29:00 UTC,2.078,47.798
Moon Uranus,6, 0006-Apr-14 09:50:00 UTC,2.312,4.162
Moon Uranus,6, 0006-May-11 20:42:00 UTC,2.471,27.973
Moon Uranus,6, 0006-Jun-08 05:15:00 UTC,2.71,52.668
Moon Uranus,6, 0006-Jul-05 12:06:00 UTC,2.977,77.827
Moon Uranus,6, 0006-Aug-01 18:46:00 UTC,3.174,103.761
Moon Uranus,6, 0006-Sep-25 11:40:00 UTC,3.133,158.493
Moon Uranus,6, 0006-Nov-19 04:12:00 UTC,3.069,143.603
Moon Uranus,6, 0006-Dec-16 09:38:00 UTC,3.254,115.311
Moon Uranus,7, 0007-Jan-12 14:59:00 UTC,3.486,87.722
Moon Uranus,7, 0007-Mar-08 09:57:00 UTC,3.712,35.133
Moon Uranus,7, 0007-May-02 12:03:00 UTC,3.829,15.837
Moon Uranus,7, 0007-Jun-26 07:34:00 UTC,4.216,65.03
Moon Uranus,7, 0007-Jul-23 13:57:00 UTC,4.377,90.503
Moon Uranus,7, 0007-Oct-13 12:48:00 UTC,4.204,171.566
Moon Uranus,7, 0007-Dec-07 06:26:00 UTC,4.348,129.226
Moon Uranus,8, 0008-Jan-03 12:29:00 UTC,4.526,101.295
Moon Uranus,8, 0008-Mar-25 13:47:00 UTC,4.537,22.944
Moon Uranus,8, 0008-May-19 15:53:00 UTC,4.608,27.7
Moon Uranus,8, 0008-Jul-13 11:20:00 UTC,4.839,77.43
Moon Uranus,8, 0008-Aug-09 17:16:00 UTC,4.827,103.356
Moon Uranus,8, 0008-Oct-30 14:46:00 UTC,4.555,171.193
Moon Uranus,8, 0008-Dec-24 08:47:00 UTC,4.809,115.204
Moon Uranus,9, 0009-Jan-20 15:24:00 UTC,4.847,87.714
Moon Uranus,9, 0009-Mar-16 06:19:00 UTC,4.589,35.672
Moon Uranus,9, 0009-Apr-12 17:17:00 UTC,4.474,11.353
Moon Uranus,9, 0009-May-10 05:59:00 UTC,4.452,15.242
Moon Uranus,9, 0009-Jul-04 05:40:00 UTC,4.51,64.382
Moon Uranus,9, 0009-Jul-31 13:41:00 UTC,4.435,89.995
Moon Uranus,9, 0009-Aug-27 19:08:00 UTC,4.27,116.487
Moon Uranus,9, 0009-Oct-21 06:18:00 UTC,4.051,171.375
Moon Uranus,9, 0009-Nov-17 14:45:00 UTC,4.14,158.031
Moon Uranus,10, 0010-Jan-11 08:27:00 UTC,4.272,101.554
Moon Uranus,10, 0010-Feb-07 15:37:00 UTC,4.118,74.544
Moon Uranus,10, 0010-Apr-03 07:21:00 UTC,3.67,23.454
Moon Uranus,10, 0010-Apr-30 17:59:00 UTC,3.553,4.219
Moon Uranus,10, 0010-May-28 06:02:00 UTC,3.502,26.58
Moon Uranus,10, 0010-Jun-24 18:06:00 UTC,3.44,51.301
Moon Uranus,10, 0010-Jul-22 04:29:00 UTC,3.299,76.649
Moon Uranus,10, 0010-Aug-18 12:00:00 UTC,3.078,102.823
Moon Uranus,10, 0010-Sep-14 16:59:00 UTC,2.864,129.916
Moon Uranus,10, 0010-Oct-11 21:15:00 UTC,2.771,157.847
Moon Uranus,10, 0010-Nov-08 02:52:00 UTC,2.835,172.525
Moon Uranus,10, 0010-Dec-05 10:27:00 UTC,2.953,144.209
Moon Uranus,11, 0011-Jan-01 19:03:00 UTC,2.963,115.812
Moon Uranus,11, 0011-Jan-29 03:26:00 UTC,2.791,88.248
Moon Uranus,11, 0011-Feb-25 11:13:00 UTC,2.507,61.705
Moon Uranus,11, 0011-Mar-24 19:06:00 UTC,2.235,36.129
Moon Uranus,11, 0011-Apr-21 03:58:00 UTC,2.049,11.363
Moon Uranus,11, 0011-May-18 14:10:00 UTC,1.932,13.67
Moon Uranus,11, 0011-Jul-12 12:22:00 UTC,1.618,63.319
Moon Uranus,11, 0011-Aug-08 21:52:00 UTC,1.35,89.154
Moon Uranus,11, 0011-Sep-05 04:49:00 UTC,1.09,115.914
Moon Uranus,11, 0011-Oct-02 09:31:00 UTC,0.953,143.593
Moon Uranus,11, 0011-Oct-29 13:29:00 UTC,0.989,171.961
Moon Uranus,11, 0011-Nov-25 18:25:00 UTC,1.107,159.066
Moon Uranus,11, 0011-Dec-23 01:02:00 UTC,1.14,130.405
Moon Uranus,12, 0012-Jan-19 09:00:00 UTC,0.988,102.368
Moon Uranus,12, 0012-Feb-15 17:35:00 UTC,0.702,75.285
Moon Uranus,12, 0012-Mar-14 02:17:00 UTC,0.408,49.216
Moon Uranus,12, 0012-Apr-10 11:05:00 UTC,0.193,24.006
Moon Uranus,12, 0012-May-07 20:13:00 UTC,0.048,0.733
Moon Uranus,12, 0012-Jun-04 05:53:00 UTC,0.097,25.227
Moon Uranus,12, 0012-Jul-01 15:57:00 UTC,0.31,50.047
Moon Uranus,12, 0012-Jul-29 01:46:00 UTC,0.6,75.509
Moon Uranus,12, 0012-Aug-25 10:25:00 UTC,0.892,101.853
Moon Uranus,12, 0012-Sep-21 17:09:00 UTC,1.067,129.171
Moon Uranus,12, 0012-Oct-18 22:01:00 UTC,1.063,157.345
Moon Uranus,12, 0012-Nov-15 01:57:00 UTC,0.947,173.874
Moon Uranus,12, 0012-Dec-12 06:19:00 UTC,0.886,145.128
Moon Uranus,13, 0013-Jan-08 12:14:00 UTC,0.997,116.784
Moon Uranus,13, 0013-Feb-04 20:06:00 UTC,1.253,89.248
Moon Uranus,13, 0013-Mar-04 05:27:00 UTC,1.531,62.702
Moon Uranus,13, 0013-Mar-31 15:22:00 UTC,1.736,37.113
Moon Uranus,13, 0013-Apr-28 01:07:00 UTC,1.866,12.313
Moon Uranus,13, 0013-May-25 10:26:00 UTC,1.992,12.453
Moon Uranus,13, 0013-Jun-21 19:26:00 UTC,2.187,36.96
Moon Uranus,13, 0013-Jul-19 04:22:00 UTC,2.465,61.992
Moon Uranus,13, 0013-Aug-15 13:10:00 UTC,2.761,87.847
Moon Uranus,13, 0013-Sep-11 21:26:00 UTC,2.959,114.703
Moon Uranus,13, 0013-Oct-09 04:32:00 UTC,2.982,142.519
Moon Uranus,13, 0013-Nov-05 10:01:00 UTC,2.875,170.8
Moon Uranus,13, 0013-Dec-02 14:11:00 UTC,2.791,159.794
Moon Uranus,13, 0013-Dec-29 18:18:00 UTC,2.858,131.323
Moon Uranus,14, 0014-Feb-22 08:32:00 UTC,3.306,76.497
Moon Uranus,14, 0014-Mar-21 19:03:00 UTC,3.468,50.519
Moon Uranus,14, 0014-Apr-18 06:14:00 UTC,3.547,25.454
Moon Uranus,14, 0014-May-15 16:48:00 UTC,3.614,3.533
Moon Uranus,14, 0014-Jul-09 10:30:00 UTC,3.975,48.747
Moon Uranus,14, 0014-Aug-05 18:27:00 UTC,4.237,74.076
Moon Uranus,14, 0014-Sep-29 11:01:00 UTC,4.46,127.741
Moon Uranus,14, 0014-Oct-26 18:55:00 UTC,4.357,155.897
Moon Uranus,14, 0014-Dec-20 05:53:00 UTC,4.283,145.843
Moon Uranus,15, 0015-Jan-16 10:10:00 UTC,4.445,117.742
Moon Uranus,15, 0015-Feb-12 16:23:00 UTC,4.631,90.451
Moon Uranus,15, 0015-Apr-08 13:15:00 UTC,4.734,38.705
Moon Uranus,15, 0015-Jun-02 12:38:00 UTC,4.752,11.881
Moon Uranus,15, 0015-Aug-23 12:57:00 UTC,5.22,86.382
Moon Uranus,15, 0015-Nov-13 14:16:00 UTC,4.995,168.965
Moon Uranus,16, 0016-Feb-03 07:32:00 UTC,5.249,104.442
Moon Uranus,16, 0016-Mar-01 14:16:00 UTC,5.288,77.752
Moon Uranus,16, 0016-Apr-25 12:27:00 UTC,5.086,27.129
Moon Uranus,16, 0016-Jun-19 13:01:00 UTC,5.042,23.033
Moon Uranus,16, 0016-Sep-09 12:13:00 UTC,5.153,99.078
Moon Uranus,16, 0016-Nov-30 14:08:00 UTC,4.824,173.59
Moon Uranus,17, 0017-Feb-20 09:24:00 UTC,5.019,91.392
Moon Uranus,17, 0017-Mar-19 16:32:00 UTC,4.874,65.27
Moon Uranus,17, 0017-May-13 15:17:00 UTC,4.492,15.625
Moon Uranus,17, 0017-Jul-07 16:35:00 UTC,4.396,34.545
Moon Uranus,17, 0017-Aug-31 08:55:00 UTC,4.256,85.421
Moon Uranus,17, 0017-Sep-27 14:43:00 UTC,4.062,112.319
Moon Uranus,17, 0017-Nov-21 06:40:00 UTC,3.813,168.637
Moon Uranus,17, 0017-Dec-18 16:29:00 UTC,3.891,161.167
Moon Uranus,18, 0018-Feb-11 07:31:00 UTC,3.964,105.108
Moon Uranus,18, 0018-Mar-10 13:22:00 UTC,3.779,78.516
Moon Uranus,18, 0018-May-04 07:00:00 UTC,3.263,28.002
Moon Uranus,18, 0018-May-31 19:32:00 UTC,3.099,4.513
Moon Uranus,18, 0018-Jun-28 08:50:00 UTC,2.999,21.646
Moon Uranus,18, 0018-Aug-22 06:20:00 UTC,2.708,72.069
Moon Uranus,18, 0018-Sep-18 12:44:00 UTC,2.454,98.574
Moon Uranus,18, 0018-Oct-15 17:54:00 UTC,2.221,126.096
Moon Uranus,18, 0018-Dec-09 08:55:00 UTC,2.182,175.66
Moon Uranus,19, 0019-Jan-05 18:32:00 UTC,2.284,147.285
Moon Uranus,19, 0019-Feb-02 03:11:00 UTC,2.267,119.071
Moon Uranus,19, 0019-Mar-01 10:10:00 UTC,2.073,91.906
Moon Uranus,19, 0019-Mar-28 16:36:00 UTC,1.778,65.821
Moon Uranus,19, 0019-May-22 10:26:00 UTC,1.281,15.939
Moon Uranus,19, 0019-Jul-16 11:37:00 UTC,0.975,33.487
Moon Uranus,19, 0019-Sep-09 08:27:00 UTC,0.442,84.991
Moon Uranus,19, 0019-Oct-06 14:22:00 UTC,0.16,112.107
Moon Uranus,19, 0019-Nov-02 18:59:00 UTC,0.017,140.158
Moon Uranus,19, 0019-Dec-27 08:35:00 UTC,0.158,162.038
Moon Uranus,20, 0020-Jan-23 17:31:00 UTC,0.168,133.401
Moon Uranus,20, 0020-Feb-20 01:59:00 UTC,0.002,105.666
Moon Uranus,20, 0020-Mar-18 09:25:00 UTC,0.289,79.054
Moon Uranus,20, 0020-Apr-14 16:33:00 UTC,0.576,53.462
Moon Uranus,20, 0020-Jun-08 10:40:00 UTC,0.943,4.138
Moon Uranus,20, 0020-Jul-05 22:19:00 UTC,1.104,20.545
Moon Uranus,20, 0020-Aug-02 10:33:00 UTC,1.339,45.591
Moon Uranus,20, 0020-Aug-29 21:39:00 UTC,1.655,71.385
Moon Uranus,20, 0020-Sep-26 06:03:00 UTC,1.966,98.09
Moon Uranus,20, 0020-Oct-23 11:31:00 UTC,2.146,125.734
Moon Uranus,20, 0020-Nov-19 15:43:00 UTC,2.14,154.141
Moon Uranus,20, 0020-Dec-16 20:46:00 UTC,2.031,176.439
Moon Uranus,21, 0021-Jan-13 03:35:00 UTC,1.989,148.057
Moon Uranus,21, 0021-Feb-09 11:38:00 UTC,2.113,119.925
Moon Uranus,21, 0021-Mar-08 19:55:00 UTC,2.361,92.791
Moon Uranus,21, 0021-Apr-05 03:58:00 UTC,2.614,66.757
Moon Uranus,21, 0021-May-02 12:00:00 UTC,2.793,41.639
Moon Uranus,21, 0021-May-29 20:40:00 UTC,2.906,17.17
Moon Uranus,21, 0021-Jun-26 06:28:00 UTC,3.022,7.973
Moon Uranus,21, 0021-Jul-23 17:21:00 UTC,3.213,32.349
Moon Uranus,21, 0021-Aug-20 04:31:00 UTC,3.496,57.681
Moon Uranus,21, 0021-Sep-16 14:38:00 UTC,3.796,83.916
Moon Uranus,21, 0021-Nov-10 03:41:00 UTC,4.003,139.153
Moon Uranus,21, 0021-Dec-07 07:40:00 UTC,3.897,167.492
Moon Uranus,22, 0022-Jan-03 12:03:00 UTC,3.827,162.818
Moon Uranus,22, 0022-Jan-30 17:52:00 UTC,3.904,134.621
Moon Uranus,22, 0022-Mar-26 09:45:00 UTC,4.299,80.59
Moon Uranus,22, 0022-Apr-22 18:43:00 UTC,4.417,55.095
Moon Uranus,22, 0022-Jun-16 13:01:00 UTC,4.491,7.062
Moon Uranus,22, 0022-Aug-10 08:30:00 UTC,4.805,43.979
Moon Uranus,22, 0022-Oct-31 11:11:00 UTC,5.238,124.023
Moon Uranus,22, 0022-Nov-27 16:39:00 UTC,5.131,152.293
Moon Uranus,23, 0023-Mar-16 13:12:00 UTC,5.382,94.883
Moon Uranus,23, 0023-May-10 08:30:00 UTC,5.387,43.937
Moon Uranus,23, 0023-Jul-31 13:29:00 UTC,5.416,30.428
Moon Uranus,24, 0024-Jan-11 10:15:00 UTC,5.452,164.387
Moon Uranus,24, 0024-Feb-07 14:11:00 UTC,5.575,136.677
Moon Uranus,24, 0024-Apr-29 13:12:00 UTC,5.559,57.627
Moon Uranus,24, 0024-Jun-23 11:35:00 UTC,5.266,9.405
Moon Uranus,24, 0024-Sep-13 14:26:00 UTC,5.332,67.365
Moon Uranus,24, 0024-Nov-07 07:00:00 UTC,5.097,121.819
Moon Uranus,24, 0024-Dec-04 15:21:00 UTC,4.949,150.275
Moon Uranus,25, 0025-Feb-24 07:41:00 UTC,5.131,123.953
Moon Uranus,25, 0025-Mar-23 13:11:00 UTC,5.1,97.185
Moon Uranus,25, 0025-May-17 08:22:00 UTC,4.664,46.227
Moon Uranus,25, 0025-Jul-11 08:36:00 UTC,4.313,5.003
Moon Uranus,25, 0025-Aug-07 18:59:00 UTC,4.26,28.271
Moon Uranus,25, 0025-Oct-01 10:30:00 UTC,4.067,79.776
Moon Uranus,25, 0025-Oct-28 17:55:00 UTC,3.85,107.073
Moon Uranus,25, 0025-Dec-22 11:41:00 UTC,3.599,164.034
Moon Uranus,26, 0026-Jan-18 19:37:00 UTC,3.685,166.453
Moon Uranus,26, 0026-Mar-14 06:09:00 UTC,3.749,111.188
Moon Uranus,26, 0026-Apr-10 12:03:00 UTC,3.549,84.91
Moon Uranus,26, 0026-Jun-04 08:17:00 UTC,2.967,34.58
Moon Uranus,26, 0026-Jul-29 09:55:00 UTC,2.633,15.075
Moon Uranus,26, 0026-Aug-25 20:33:00 UTC,2.506,40.16
Moon Uranus,26, 0026-Sep-22 04:33:00 UTC,2.311,66.041
Moon Uranus,26, 0026-Oct-19 10:56:00 UTC,2.047,92.874
Moon Uranus,26, 0026-Nov-15 17:52:00 UTC,1.807,120.704
Moon Uranus,27, 0027-Jan-09 12:15:00 UTC,1.781,177.971
Moon Uranus,27, 0027-Feb-05 20:50:00 UTC,1.887,152.961
Moon Uranus,27, 0027-Mar-05 03:18:00 UTC,1.873,125.152
Moon Uranus,27, 0027-Apr-01 08:35:00 UTC,1.685,98.38
Moon Uranus,27, 0027-Apr-28 14:53:00 UTC,1.388,72.572
Moon Uranus,27, 0027-Jun-22 11:40:00 UTC,0.858,22.715
Moon Uranus,27, 0027-Aug-16 14:07:00 UTC,0.537,27.048
Moon Uranus,27, 0027-Oct-10 08:30:00 UTC,0.02,79.128
Moon Uranus,27, 0027-Nov-06 14:17:00 UTC,0.25,106.477
Moon Uranus,27, 0027-Dec-03 20:43:00 UTC,0.378,134.709
Moon Uranus,27, 0027-Dec-31 05:13:00 UTC,0.33,163.524
Moon Uranus,28, 0028-Jan-27 14:53:00 UTC,0.215,167.551
Moon Uranus,28, 0028-Mar-22 06:45:00 UTC,0.357,111.979
Moon Uranus,28, 0028-Apr-18 12:38:00 UTC,0.627,85.733
Moon Uranus,28, 0028-May-15 19:21:00 UTC,0.903,60.376
Moon Uranus,28, 0028-Jun-12 04:28:00 UTC,1.112,35.57
Moon Uranus,28, 0028-Jul-09 16:17:00 UTC,1.257,11.022
Moon Uranus,28, 0028-Aug-06 05:42:00 UTC,1.4,14.156
Moon Uranus,28, 0028-Sep-02 18:47:00 UTC,1.612,39.461
Moon Uranus,28, 0028-Sep-30 05:25:00 UTC,1.899,65.559
Moon Uranus,28, 0028-Oct-27 12:42:00 UTC,2.176,92.487
Moon Uranus,28, 0028-Nov-23 17:56:00 UTC,2.322,120.25
Moon Uranus,29, 0029-Jan-17 07:39:00 UTC,2.169,176.293
Moon Uranus,29, 0029-Feb-13 16:49:00 UTC,2.126,153.664
Moon Uranus,29, 0029-Apr-09 09:00:00 UTC,2.473,99.224
Moon Uranus,29, 0029-May-06 15:34:00 UTC,2.703,73.513
Moon Uranus,29, 0029-Jun-30 07:59:00 UTC,2.942,24.059
Moon Uranus,29, 0029-Jul-27 19:33:00 UTC,3.021,3.751
Moon Uranus,29, 0029-Aug-24 08:37:00 UTC,3.171,26.278
Moon Uranus,29, 0029-Oct-18 07:33:00 UTC,3.657,78.465
Moon Uranus,29, 0029-Nov-14 14:23:00 UTC,3.794,105.817
Moon Uranus,29, 0029-Dec-11 19:08:00 UTC,3.76,133.846
Moon Uranus,30, 0030-Feb-04 07:14:00 UTC,3.56,167.965
Moon Uranus,30, 0030-Mar-03 15:32:00 UTC,3.637,140.381
Moon Uranus,30, 0030-Apr-27 07:48:00 UTC,3.999,87.095
Moon Uranus,30, 0030-May-24 15:08:00 UTC,4.085,61.842
Moon Uranus,30, 0030-Jul-18 08:16:00 UTC,4.067,13.21
Moon Uranus,30, 0030-Aug-14 19:25:00 UTC,4.116,13.375
Moon Uranus,30, 0030-Sep-11 07:47:00 UTC,4.26,38.212
Moon Uranus,30, 0030-Nov-05 05:13:00 UTC,4.532,91.254
Moon Uranus,30, 0030-Dec-02 11:33:00 UTC,4.475,118.974
Moon Uranus,30, 0030-Dec-29 15:54:00 UTC,4.324,147.128
Moon Uranus,31, 0031-Mar-21 09:40:00 UTC,4.408,127.806
Moon Uranus,31, 0031-Apr-17 17:51:00 UTC,4.539,101.223
Moon Uranus,31, 0031-Jun-11 10:22:00 UTC,4.478,50.635
Moon Uranus,31, 0031-Jul-08 18:53:00 UTC,4.357,26.226
Moon Uranus,31, 0031-Aug-05 04:18:00 UTC,4.29,5.085
Moon Uranus,31, 0031-Sep-01 14:54:00 UTC,4.317,24.519
Moon Uranus,31, 0031-Oct-26 13:03:00 UTC,4.419,76.588
Moon Uranus,31, 0031-Dec-20 03:45:00 UTC,4.126,132.021
Moon Uranus,32, 0032-Jan-16 07:54:00 UTC,3.986,160.14
Moon Uranus,32, 0032-Feb-12 11:51:00 UTC,3.994,169.745
Moon Uranus,32, 0032-Mar-10 16:56:00 UTC,4.115,142.733
Moon Uranus,32, 0032-May-04 07:49:00 UTC,4.208,89.674
Moon Uranus,32, 0032-May-31 16:47:00 UTC,4.059,64.343
Moon Uranus,32, 0032-Jul-25 11:19:00 UTC,3.678,15.294
Moon Uranus,32, 0032-Aug-21 20:49:00 UTC,3.595,11.086
Moon Uranus,32, 0032-Sep-18 06:43:00 UTC,3.571,35.9
Moon Uranus,32, 0032-Oct-15 16:50:00 UTC,3.513,62.004
Moon Uranus,32, 0032-Nov-12 02:26:00 UTC,3.348,89.045
Moon Uranus,32, 0032-Dec-09 10:33:00 UTC,3.107,116.869
Moon Uranus,33, 0033-Jan-05 16:38:00 UTC,2.918,145.144
Moon Uranus,33, 0033-Feb-01 21:01:00 UTC,2.889,172.775
Moon Uranus,33, 0033-Mar-28 05:24:00 UTC,3.097,130.553
Moon Uranus,33, 0033-Apr-24 11:52:00 UTC,3.074,104.02
Moon Uranus,33, 0033-May-21 20:23:00 UTC,2.896,78.27
Moon Uranus,33, 0033-Jun-18 06:18:00 UTC,2.632,53.133
Moon Uranus,33, 0033-Jul-15 16:41:00 UTC,2.385,28.367
Moon Uranus,33, 0033-Aug-12 02:46:00 UTC,2.217,4.453
Moon Uranus,33, 0033-Sep-08 12:16:00 UTC,2.11,22.011
Moon Uranus,33, 0033-Oct-05 21:17:00 UTC,1.982,47.74
Moon Uranus,33, 0033-Nov-02 06:09:00 UTC,1.76,74.362
Moon Uranus,33, 0033-Nov-29 14:53:00 UTC,1.462,101.865
Moon Uranus,33, 0033-Dec-26 23:02:00 UTC,1.214,130.032
Moon Uranus,34, 0034-Jan-23 05:45:00 UTC,1.135,158.475
Moon Uranus,34, 0034-Feb-19 10:44:00 UTC,1.218,172.835
Moon Uranus,34, 0034-Mar-18 14:41:00 UTC,1.327,145.312
Moon Uranus,34, 0034-Apr-14 19:12:00 UTC,1.318,118.368
Moon Uranus,34, 0034-May-12 01:50:00 UTC,1.145,92.225
Moon Uranus,34, 0034-Jun-08 11:01:00 UTC,0.865,66.739
Moon Uranus,34, 0034-Jul-05 22:04:00 UTC,0.583,41.689
Moon Uranus,34, 0034-Aug-02 09:39:00 UTC,0.369,16.79
Moon Uranus,34, 0034-Aug-29 20:28:00 UTC,0.217,8.392
Moon Uranus,34, 0034-Sep-26 05:49:00 UTC,0.05,33.904
Moon Uranus,34, 0034-Oct-23 13:55:00 UTC,0.205,60.147
Moon Uranus,34, 0034-Nov-19 21:46:00 UTC,0.541,87.218
Moon Uranus,34, 0034-Dec-17 06:11:00 UTC,0.842,115.088
Moon Uranus,35, 0035-Jan-13 14:51:00 UTC,0.976,143.488
Moon Uranus,35, 0035-Mar-09 04:13:00 UTC,0.813,159.949
Moon Uranus,35, 0035-Apr-05 08:34:00 UTC,0.796,132.597
Moon Uranus,35, 0035-May-02 13:21:00 UTC,0.94,106.08
Moon Uranus,35, 0035-May-29 20:24:00 UTC,1.198,80.304
Moon Uranus,35, 0035-Jun-26 06:21:00 UTC,1.469,55.039
Moon Uranus,35, 0035-Jul-23 18:28:00 UTC,1.68,30.03
Moon Uranus,35, 0035-Aug-20 07:06:00 UTC,1.831,5.064
Moon Uranus,35, 0035-Sep-16 18:30:00 UTC,1.992,20.488
Moon Uranus,35, 0035-Oct-14 03:39:00 UTC,2.239,46.412
Moon Uranus,35, 0035-Nov-10 10:58:00 UTC,2.575,73.048
Moon Uranus,35, 0035-Dec-07 18:06:00 UTC,2.897,100.476
Moon Uranus,36, 0036-Jan-31 11:42:00 UTC,3.049,156.974
Moon Uranus,36, 0036-Feb-27 20:08:00 UTC,2.94,174.189
Moon Uranus,36, 0036-Apr-22 07:32:00 UTC,3.002,119.886
Moon Uranus,36, 0036-May-19 12:45:00 UTC,3.213,93.81
Moon Uranus,36, 0036-Jul-13 06:47:00 UTC,3.601,43.323
Moon Uranus,36, 0036-Sep-06 09:03:00 UTC,3.81,7.745
Moon Uranus,36, 0036-Oct-31 05:51:00 UTC,4.294,59.258
Moon Uranus,36, 0036-Nov-27 12:31:00 UTC,4.592,86.237
Moon Uranus,37, 0037-Feb-17 12:42:00 UTC,4.662,169.866
Moon Uranus,37, 0037-May-10 10:21:00 UTC,4.833,107.4
Moon Uranus,37, 0037-Jun-06 16:06:00 UTC,4.994,81.752
Moon Uranus,37, 0037-Jul-31 10:43:00 UTC,5.102,31.729
Moon Uranus,37, 0037-Sep-24 13:46:00 UTC,5.218,19.798
Moon Uranus,37, 0037-Nov-18 10:34:00 UTC,5.66,72.222
Moon Uranus,39, 0039-Oct-03 08:05:00 UTC,5.386,18.351
Moon Uranus,39, 0039-Nov-27 08:50:00 UTC,5.406,70.974
Moon Uranus,39, 0039-Dec-24 16:43:00 UTC,5.283,98.285
Moon Uranus,40, 0040-Mar-15 08:31:00 UTC,4.992,175.328
Moon Uranus,40, 0040-Apr-11 16:07:00 UTC,5.094,150.118
Moon Uranus,40, 0040-Jun-05 08:40:00 UTC,5.088,97.256
Moon Uranus,40, 0040-Jul-02 16:16:00 UTC,4.871,71.767
Moon Uranus,40, 0040-Aug-26 08:27:00 UTC,4.35,21.671
Moon Uranus,40, 0040-Sep-22 19:00:00 UTC,4.213,5.381
Moon Uranus,40, 0040-Oct-20 07:14:00 UTC,4.145,30.237
Moon Uranus,40, 0040-Nov-16 19:38:00 UTC,4.05,56.725
Moon Uranus,40, 0040-Dec-14 06:03:00 UTC,3.858,83.854
Moon Uranus,41, 0041-Jan-10 13:16:00 UTC,3.615,111.429
Moon Uranus,41, 0041-Feb-06 17:59:00 UTC,3.443,139.241
Moon Uranus,41, 0041-Apr-02 03:15:00 UTC,3.523,164.88
Moon Uranus,41, 0041-Apr-29 09:56:00 UTC,3.6,137.866
Moon Uranus,41, 0041-May-26 17:47:00 UTC,3.537,111.366
Moon Uranus,41, 0041-Jul-20 10:24:00 UTC,2.99,60.062
Moon Uranus,41, 0041-Aug-16 18:48:00 UTC,2.692,34.855
Moon Uranus,41, 0041-Sep-13 03:53:00 UTC,2.485,9.641
